Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:28:16,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000059;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0024,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:16,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000059;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0024,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:17,0; 0005,7;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000059;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0024,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:17,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000058;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0024,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:18,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000058;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:18,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000057;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:19,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000056;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:19,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000055;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:20,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000054;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:20,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000053;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:21,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000052;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:21,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000050;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:22,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000049;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:22,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000049;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:23,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000048;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:23,5; 0005,7;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000048;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:24,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000047;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:24,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000046;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:25,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000046;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0025,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:25,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000045;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:26,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000044;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:26,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000044;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:27,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000043;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:27,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000043;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:28,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000042;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:28,5; 0005,7;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000042;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:29,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000042;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:29,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000042;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:30,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000042;m   ;-;-000009;m   ;-; 0000,1;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:30,5; 0005,7;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0006,3;A   ;-; 000502;mAh ;-; 000043;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:31,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0024,1;A   ;-; 000504;mAh ;-; 000043;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:31,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0024,0;A   ;-; 000508;mAh ;-; 000043;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:32,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0023,2;A   ;-; 000510;mAh ;-; 000043;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:32,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0022,6;A   ;-; 000514;mAh ;-; 000044;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:33,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,6;V   ;-; 0022,5;A   ;-; 000517;mAh ;-; 000044;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:33,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0022,6;A   ;-; 000520;mAh ;-; 000046;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:34,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0022,3;A   ;-; 000523;mAh ;-; 000047;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:34,5; 0005,8;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0022,7;A   ;-; 000526;mAh ;-; 000050;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:35,0; 0005,7;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0023,0;A   ;-; 000529;mAh ;-; 000053;m   ;-; 000009;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:35,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0023,0;A   ;-; 000533;mAh ;-; 000058;m   ;-; 000009;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:36,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0023,3;A   ;-; 000536;mAh ;-; 000062;m   ;-; 000017;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:36,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0022,7;A   ;-; 000539;mAh ;-; 000066;m   ;-; 000017;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:37,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0023,7;A   ;-; 000541;mAh ;-; 000069;m   ;-; 000026;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:37,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0023,8;A   ;-; 000545;mAh ;-; 000073;m   ;-; 000026;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:38,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0024,0;A   ;-; 000549;mAh ;-; 000077;m   ;-; 000034;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:38,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0023,1;A   ;-; 000552;mAh ;-; 000081;m   ;-; 000034;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:39,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0023,7;A   ;-; 000555;mAh ;-; 000084;m   ;-; 000041;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:39,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0023,5;A   ;-; 000558;mAh ;-; 000087;m   ;-; 000041;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:40,0; 0005,9;V   ;-; 000090;%LQI;-; 0011,4;V   ;-; 0023,5;A   ;-; 000561;mAh ;-; 000090;m   ;-; 000046;m   ;-; 0000,0;m/s ;-; 0025,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:40,5; 0005,8;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0019,1;A   ;-; 000564;mAh ;-; 000093;m   ;-; 000046;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:41,0; 0005,8;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0023,2;A   ;-; 000568;mAh ;-; 000095;m   ;-; 000051;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:41,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0018,5;A   ;-; 000570;mAh ;-; 000097;m   ;-; 000051;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:42,0; 0005,8;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0022,8;A   ;-; 000573;mAh ;-; 000099;m   ;-; 000054;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:42,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0022,3;A   ;-; 000576;mAh ;-; 000101;m   ;-; 000054;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:43,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,4;V   ;-; 0022,4;A   ;-; 000579;mAh ;-; 000103;m   ;-; 000055;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:43,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,5;V   ;-; 0011,4;A   ;-; 000582;mAh ;-; 000105;m   ;-; 000055;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:44,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000108;m   ;-; 000054;m   ;-; 0007,2;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:44,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000110;m   ;-; 000054;m   ;-; 0008,2;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:45,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000113;m   ;-; 000052;m   ;-; 0008,3;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:45,5; 0005,7;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000116;m   ;-; 000052;m   ;-; 0007,2;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:46,0; 0005,8;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000117;m   ;-; 000048;m   ;-; 0005,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:46,5; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000118;m   ;-; 000048;m   ;-; 0002,9;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:47,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000118;m   ;-; 000041;m   ;-; 0001,4;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:47,5; 0005,8;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000118;m   ;-; 000041;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:48,0; 0005,9;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000117;m   ;-; 000033;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:48,5; 0005,8;V   ;-; 000100;%LQI;-; 0011,9;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000116;m   ;-; 000033;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:49,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000115;m   ;-; 000025;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:49,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000115;m   ;-; 000025;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:50,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000115;m   ;-; 000019;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:50,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000019;m   ;-; 0000,0;m/s ;-; 0025,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:51,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000015;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:51,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000015;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:52,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000011;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:52,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000011;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:53,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000114;m   ;-; 000006;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:53,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000113;m   ;-; 000006;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:54,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000112;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:28:54,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,0;V   ;-; 0000,0;A   ;-; 000582;mAh ;-; 000111;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0025,3;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
