Time,Battery voltage,Battery current,Battery power,DC-DC current,DC-DC voltage,DC-DC input power,DC-DC output power,Fr drive power max,Rr regen power max,Rr drive power max,Nominal full pack,Nominal remaining,Energy buffer,SOC,Usable full pack,Usable remaining,DC Charge total,AC Charge total,Charge total,Discharge total,Regen total,Discharge cycles,Charge cycles,Battery odometer,Max discharge power,Max regen power,Rated range,Typical range,Full rated range,Full typical range,Cell temp min,Cell temp avg,Cell temp max,Cell temp diff,Cell min,Cell avg,Cell max,Cell diff,
315366,374.23,66.9,25.035987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315402,,,,,,,,,16,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315476,374.33,67.7,25.342141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316600,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316644,374.47,66.8,25.014596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5376,4.47396875,6.649,4.1114,3.88936,3.91307057291667,3.944565,0.0552049999999999,
316872,374.23,68.1,25.485063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316947,374.23,68.9,25.784447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316958,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317088,374.63,62.6,23.451838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317177,374.86,61.5,23.05389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317233,374.88,61.1,22.905168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317499,374.63,61.3,22.964819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317608,373.74,73.2,27.357768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317667,373.49,73.2,27.339468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317747,373.87,72.2,26.993414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317883,373.76,70.6,26.387456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317951,373.87,70.4,26.320448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318030,373.74,70.6,26.386044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318303,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318343,374.63,64,23.97632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5376,4.47396875,6.649,4.1114,3.88936,3.91335015625,3.944565,0.0552049999999999,
319779,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320242,373.73,68.1,25.451013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320388,374.12,66.9,25.028628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320483,372.97,81.1,30.247867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320628,372.84,80.7,30.088188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320812,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320846,373.09,79.6,29.697964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320973,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320996,372.96,78,29.09088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5376,4.47396875,6.649,4.1114,3.885395,3.91225088541667,3.944565,0.0591699999999999,
321162,372.97,77.8,29.017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321278,373.02,81.6,30.438432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321298,,,,,,,,,16,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321387,372.77,82.4,30.716248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321481,372.63,83.1,30.965553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321565,373.49,79.2,29.580408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321664,373.1,78.3,29.21373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321733,372.85,76.9,28.672165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321739,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321820,373.37,76.4,28.525468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321889,373.74,73.2,27.357768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321971,373.62,73.3,27.386346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322500,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322501,373.48,74.3,27.749564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322547,373.38,75.1,28.040838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322778,373.48,75.7,28.272436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322782,373.25,76.2,28.44165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322783,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322786,373.23,76.2,28.440126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322941,373.48,72.3,27.002604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323083,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323091,373.1,71.5,26.67665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.6543,6.649,3.0622,3.885395,3.91225088541667,3.944565,0.0591699999999999,
323200,373.6,70.3,26.26408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.6543,6.649,3.0622,3.885395,3.91149473958333,3.944565,0.0591699999999999,
323378,373.85,70.5,26.356425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324319,,,,,,,,,16,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324747,375.5,53,19.9015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324795,,,,,,,,,16,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324883,375.63,53.5,20.096205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324962,375.37,52.7,19.781999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325040,375.87,49.5,18.605565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325126,375.88,49.1,18.455708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325215,375.88,49.1,18.455708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325542,375.98,49.2,18.498216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325632,374.63,61.5,23.039745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325728,374.88,61.4,23.017632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325790,,,,,,,,,16,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325996,374.1,64.4,24.09204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326088,374.48,64.5,24.15396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326141,374.48,65,24.3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326324,374.34,68.7,25.717158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326423,373.99,68.3,25.543517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327009,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327118,374.84,62.4,23.390016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327171,374.48,63.5,23.77948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327317,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327342,374.23,63.2,23.651336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327621,374.62,62.9,23.563598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327627,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327652,374.73,63.3,23.720409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327677,374.73,63.8,23.907774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327810,374.34,66.2,24.781308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327890,374.23,65.4,24.474642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327988,374.48,64.6,24.191408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328173,374.5,65.5,24.52975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328210,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328290,374.37,66.2,24.783294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328324,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328457,374.13,65,24.31845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328706,374.4,64.1,23.99904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328735,374.26,63.1,23.615806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328827,373.85,67.8,25.34703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328956,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328985,374.1,67.8,25.36398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.710725,6.649,3.0622,3.885395,3.91149473958333,3.944565,0.0591699999999999,
329229,373.87,68.8,25.722256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.885395,3.91149473958333,3.944565,0.0591699999999999,
329395,373.75,69,25.78875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330395,374.23,68.2,25.522486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330674,373.86,68.8,25.721568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331058,373.73,73.1,27.319663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331071,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331072,373.85,73.1,27.328435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331155,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331187,373.62,71.5,26.71383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331323,373.37,72,26.88264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331399,373.87,72.8,27.217736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331761,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331763,374.12,67.9,25.402748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.885395,3.91032557291667,3.944565,0.0591699999999999,
332264,373.47,75.3,28.122291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332325,372.97,75.2,28.047344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332434,373.48,75.4,28.160392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332555,373.23,76.8,28.664064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332646,373.23,77,28.73871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332717,373.1,77.4,28.87794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332811,372.97,76.8,28.644096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333046,372.85,80.7,30.088995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.87777,3.9097759375,3.944565,0.0667949999999999,
333123,372.97,80.8,30.135976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333607,372.47,83.8,31.212986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333615,372.61,84.3,31.411023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333627,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333716,372.17,82.8,30.815676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333784,372.56,82.9,30.885224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333883,372.7,83.1,30.97137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334217,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334218,372.82,79.3,29.564626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334459,372.82,79.5,29.63919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334465,372.32,79.8,29.711136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334647,371.86,85,31.6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334650,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334712,372.11,85,31.62935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335085,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335134,371.83,90.5,33.650615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335164,371.83,89.1,33.130053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335297,371.47,91.3,33.915211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335347,371.59,91.6,34.037644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335467,371.6,91.9,34.15004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335468,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335674,371.46,90.7,33.691422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336123,371.58,90.9,33.776622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336889,371.46,87.3,32.428458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336899,371.85,87.8,32.64843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336901,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336964,372.24,84,31.26816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337134,372.37,83.3,31.018421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337156,372.11,83.4,31.033974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337159,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
337174,,,,,,,,,,,81.9,65.1,4,78.4338896020539,77.9,61.1,,,,,,185.290634920635,195.264688644689,,,,,,,,,,,,,,,,
337221,,,,,,,,,,,,,,,,,,,15992.178,15175.569,2372.925,185.293882783883,195.264688644689,,,,,,,,,,,,,,,,
337417,371.96,84,31.24464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337427,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337508,371.71,84.4,31.372324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337588,372.21,84.6,31.488966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337655,371.89,86.5,32.168485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337745,372.14,87,32.37618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337833,372,87.8,32.6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337857,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337927,371.74,87.1,32.378554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.869535,3.90806348958333,3.944565,0.0750299999999999,
338310,372,86,31.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338362,371.87,86,31.98082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338467,372.13,87.2,32.449736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338586,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338587,371.5,86.8,32.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338737,371.74,86,31.96964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339004,,,,,,,,,16,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339018,371.64,90.7,33.707748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339233,370.85,91.6,33.96986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339314,371.47,91.5,33.989505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339405,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339443,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339519,371.34,91.8,34.089012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.85764,3.90574104166667,3.944565,0.0869249999999999,
339662,371.2,91.9,34.11328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339951,371.45,92.2,34.24769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340411,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340426,371.51,88.4,32.841484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340884,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.7587625,6.649,3.0622,3.85764,3.90399046875,3.944565,0.0869249999999999,
341565,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341627,371.26,88.8,32.967888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8197625,6.649,3.0622,3.85764,3.90399046875,3.944565,0.0869249999999999,
341857,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341877,371.49,87.9,32.653971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341997,,,,,,,,,20,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342005,371.37,87.8,32.606286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342091,371.39,87.1,32.348069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342376,,,,,,,,,,,,,,,,,,,,,,,,,,,397.507968,318.650112,506.806394553191,406.265854743044,,,,,,,,,
342377,372.25,77.2,28.7377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342407,372.64,75.9,28.283376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342417,372.52,76.5,28.49778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342521,372.74,75.3,28.067322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8197625,6.649,3.0622,3.85764,3.90405401041667,3.944565,0.0869249999999999,
342670,372.61,75,27.94575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342782,372.88,75.7,28.227016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342847,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343681,372.47,81.2,30.244564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345231,371.49,88,32.69112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345410,371.62,87.9,32.665398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345497,371.75,87.8,32.63965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345586,371.64,88,32.70432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345737,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345791,371.86,86.1,32.017146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8197625,6.649,3.0622,3.85764,3.90350119791667,3.944565,0.0869249999999999,
345957,371.49,86.2,32.022438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346227,371.64,82.7,30.734628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346428,,,,,,,,,20,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346439,372.13,82.2,30.589086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346562,371.48,85.9,31.910132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346705,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348783,372.37,78,29.04486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348787,372.24,77.5,28.8486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348793,372.49,77.4,28.830726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348845,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348934,372.71,75.8,28.251418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8197625,6.649,3.0622,3.85764,3.90388244791667,3.944565,0.0869249999999999,
349090,372.21,75.9,28.250739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349300,372.74,75,27.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349535,372.74,75.3,28.067322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349537,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349558,372.88,75.5,28.15244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349847,372.37,79.8,29.715126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349851,,,,,,,,,20,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349887,372.12,80.8,30.067296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350027,371.76,88.3,32.826408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350044,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.925,,,,,,,,,,,,,,,,,,
350046,,,,,,,,,,,81.9,65,4,78.3055198973042,77.9,61,,,,,,185.293882783883,195.264688644689,,,,,,,,,,,,,,,,
350085,,,,,,,,,,,,,,,,,,,15992.178,15175.684,2372.925,185.295286935287,195.264688644689,,,,,,,,,,,,,,,,
350175,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350198,371.76,87.7,32.603352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350444,370.75,90.1,33.404575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350455,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350533,371.39,90.3,33.536517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350645,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350786,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350799,371.75,86.6,32.19355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8197625,6.649,3.0622,3.85764,3.90288166666667,3.944565,0.0869249999999999,
351124,371.63,86.7,32.220321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351311,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351346,370.88,93.7,34.751456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.8487375,6.649,3.0622,3.85764,3.90288166666667,3.944565,0.0869249999999999,
351526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,4.9631125,7.564,3.9772,3.85764,3.90288166666667,3.944565,0.0869249999999999,
351633,370.85,97.7,36.232045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351697,370.37,97.8,36.222186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352055,,,,,,,,,20,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352073,370.72,96.1,35.626192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352140,370.61,96.1,35.615621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352228,370.75,95.7,35.480775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352337,370.36,95.1,35.221236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352729,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352799,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352800,370.98,90.8,33.684984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
