;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;4;7;8;8;8;8;8;8;16;16;18;19;20;21;22;24;25;25;25;28;28;28;31;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE F1713 ;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;CURRENT;VOLTAGE;CAPACITY;ROTATION;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;ALTITUDE;VARIOMETER;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;CURRENT;VOLTAGE;CAPACITY;CURRENT;VOLTAGE;CAPACITY;ROTATION;
388238;-15,9;7,0;28,7;17,6;-20,1;2,7;-37,5;22,6;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1886;---;---;---;     0;  258; 97;   34;   0,0;N 50:17.9278;E 10:57.4390;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
388465;-17,7;9,4;74,9;19,5;-22,5;1,0;-10,9;-4,6;-100,0;0,0;-100,0;1,3;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1886;---;---;---;     0;  258; 97;   34;   0,0;N 50:17.9278;E 10:57.4390;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
388718;-24,3;9,7;83,9;17,6;-22,9;-5,2;13,2;-32,3;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1886;---;---;---;     0;  265; 96;   35;   0,0;N 50:17.9295;E 10:57.4525;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
388950;-24,1;5,1;27,5;22,2;-18,0;-4,9;37,4;-60,1;-100,0;0,0;-100,0;-1,5;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1886;---;---;---;     0;  270; 96;   34;   0,0;N 50:17.9300;E 10:57.4616;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
389202;-19,6;1,9;15,8;17,9;-14,9;0,7;61,5;-87,8;-100,0;0,0;-100,0;3,3;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1886;---;---;---;     0;  270; 96;   34;   0,0;N 50:17.9300;E 10:57.4616;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
389430;-21,9;-5,8;28,6;17,1;-6,8;-3,0;83,8;-113,5;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1886;---;---;---;     0;  274; 93;   33;   0,0;N 50:17.9299;E 10:57.4705;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
389685;-20,5;-3,1;23,7;17,6;-9,5;-1,6;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1886;---;---;---;     0;  274; 93;   33;   0,0;N 50:17.9299;E 10:57.4705;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
389912;-17,7;-3,3;29,9;17,1;-9,4;1,0;98,1;-129,9;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1885;---;---;---;     0;  278; 86;   32;   0,0;N 50:17.9287;E 10:57.4829;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
390164;-19,0;-1,6;35,7;17,6;-11,2;0,3;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1885;---;---;---;     0;  278; 86;   32;   0,0;N 50:17.9287;E 10:57.4829;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
390394;-18,2;0,9;36,8;16,7;-11,9;0,6;98,1;-129,9;-100,0;0,0;-100,0;4,5;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1885;---;---;---;     0;  280; 84;   31;   0,0;N 50:17.9272;E 10:57.4905;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
390622;-18,5;-4,8;34,1;17,3;-7,9;0,3;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1885;---;---;---;     0;  280; 84;   31;   0,0;N 50:17.9272;E 10:57.4905;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
390874;-18,7;-11,0;43,6;17,3;-1,5;0,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  280; 78;   29;   0,0;N 50:17.9238;E 10:57.5006;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
391104;-22,2;-10,1;52,2;17,4;-2,4;-3,3;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  280; 78;   29;   0,0;N 50:17.9238;E 10:57.5006;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
391356;-20,4;-10,6;49,7;17,6;-1,9;-1,5;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  279; 76;   29;   0,0;N 50:17.9210;E 10:57.5064;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
391583;-22,8;-8,2;45,4;17,7;-4,2;-3,7;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  279; 76;   29;   0,0;N 50:17.9210;E 10:57.5064;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
391843;-12,6;-3,6;49,0;17,3;-9,1;5,8;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  278; 74;   28;   0,0;N 50:17.9180;E 10:57.5116;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
392071;-2,1;-5,5;30,5;16,1;-7,0;17,1;98,1;-129,9;-100,0;0,0;-100,0;5,1;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1884;---;---;---;     0;  278; 74;   28;   0,0;N 50:17.9180;E 10:57.5116;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
392323;-1,2;-2,5;35,9;5,2;-10,3;18,2;98,1;-129,9;-100,0;0,0;-100,0;17,0;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1883;---;---;---;     0;  276; 73;   26;   0,0;N 50:17.9132;E 10:57.5185;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
392553;-2,8;-4,3;34,4;5,7;-8,3;16,4;98,1;-129,9;-100,0;0,0;-100,0;16,5;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1883;---;---;---;     0;  276; 73;   26;   0,0;N 50:17.9132;E 10:57.5185;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
392780;-2,7;-3,6;22,5;6,0;-9,1;16,5;98,1;-129,9;-100,0;0,0;-100,0;16,1;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1883;---;---;---;     0;  276; 73;   26;   0,0;N 50:17.9132;E 10:57.5185;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
393033;-7,3;-8,9;26,6;5,5;-3,4;11,6;98,1;-129,9;-100,0;0,0;-100,0;16,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1883;---;---;---;     0;  274; 70;   25;   0,0;N 50:17.9098;E 10:57.5225;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
393263;-12,6;-12,6;30,8;6,1;0,3;5,8;98,1;-129,9;-100,0;0,0;-100,0;15,9;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1883;---;---;---;     0;  273; 70;   25;   0,0;N 50:17.9098;E 10:57.5225;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
393515;-18,2;-15,6;38,4;7,7;3,4;0,6;98,1;-129,9;-100,0;0,0;-100,0;14,3;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1883;---;---;---;     0;  270; 67;   23;   0,0;N 50:17.9045;E 10:57.5271;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
393742;-15,6;-13,5;38,4;8,9;1,2;3,0;98,1;-129,9;-100,0;0,0;-100,0;12,8;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1882;---;---;---;     0;  269; 67;   23;   0,0;N 50:17.9045;E 10:57.5271;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
393997;-12,8;-4,0;46,4;10,9;-8,6;5,7;98,1;-129,9;-100,0;0,0;-100,0;10,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1882;---;---;---;     0;  266; 65;   22;   0,0;N 50:17.9008;E 10:57.5292;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
394225;-12,6;-1,8;43,7;13,4;-11,0;6,0;98,1;-129,9;-100,0;0,0;-100,0;8,0;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1882;---;---;---;     0;  266; 65;   22;   0,0;N 50:17.9008;E 10:57.5292;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
394477;-11,5;-8,6;57,6;9,1;-3,9;7,1;98,1;-129,9;-100,0;0,0;-100,0;12,8;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,5;  1882;---;---;---;     0;  262; 65;   21;   0,0;N 50:17.8971;E 10:57.5306;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
394704;-12,6;-9,4;54,6;9,8;-3,1;5,8;98,1;-129,9;-100,0;0,0;-100,0;11,9;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1882;---;---;---;     0;  262; 65;   21;   0,0;N 50:17.8971;E 10:57.5306;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
394960;-17,3;-4,6;39,0;11,8;-8,0;1,3;98,1;-129,9;-100,0;0,0;-100,0;9,8;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1882;---;---;---;     0;  255; 65;   19;   0,0;N 50:17.8914;E 10:57.5315;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
395187;-29,3;-1,6;52,2;11,8;-11,2;-10,0;98,1;-129,9;-100,0;0,0;-100,0;9,8;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  255; 65;   19;   0,0;N 50:17.8914;E 10:57.5315;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
395440;-21,6;-5,1;69,0;11,3;-7,6;-2,7;98,1;-129,9;-100,0;0,0;-100,0;10,3;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  250; 65;   17;   0,0;N 50:17.8877;E 10:57.5312;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
395670;-5,5;-1,9;44,2;6,2;-10,9;13,5;98,1;-129,9;-100,0;0,0;-100,0;15,8;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  242; 64;   14;   0,0;N 50:17.8822;E 10:57.5295;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
395922;1,3;-1,2;34,2;5,8;-11,6;20,8;98,1;-129,9;-100,0;0,0;-100,0;16,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  241; 64;   14;   0,0;N 50:17.8822;E 10:57.5295;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
396150;-12,9;3,0;28,4;7,7;-15,9;5,5;98,1;-129,9;-100,0;0,0;-100,0;14,3;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  235; 63;   13;   0,0;N 50:17.8787;E 10:57.5275;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
396405;-25,4;-1,2;60,0;9,4;-11,6;-6,4;98,1;-129,9;-100,0;0,0;-100,0;12,5;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1881;---;---;---;     0;  235; 63;   13;   0,0;N 50:17.8787;E 10:57.5275;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
396632;-23,5;-13,5;78,7;12,2;1,3;-4,5;98,1;-129,9;-100,0;0,0;-100,0;9,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1880;---;---;---;     0;  229; 61;   11;   0,0;N 50:17.8754;E 10:57.5250;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
396884;-29,8;-15,5;83,9;15,2;3,3;-10,3;98,1;-129,9;-100,0;0,0;-100,0;6,1;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1880;---;---;---;     0;  229; 61;   11;   0,0;N 50:17.8754;E 10:57.5250;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
397114;-32,1;-13,5;83,9;17,3;1,3;-12,5;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,5;  1880;---;---;---;     0;  219; 60;    9;   0,0;N 50:17.8711;E 10:57.5200;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
397342;-26,3;-2,8;83,9;17,4;-10,0;-7,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,5;  1880;---;---;---;     0;  219; 60;    9;   0,0;N 50:17.8711;E 10:57.5200;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
397594;-22,3;7,7;83,9;18,0;-20,8;-3,4;98,1;-129,9;-100,0;0,0;-100,0;3,3;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,5;  1880;---;---;---;     0;  213; 60;    8;   0,0;N 50:17.8685;E 10:57.5162;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
397824;-27,5;8,5;83,9;18,3;-21,6;-8,2;98,1;-129,9;-100,0;0,0;-100,0;2,8;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,5;  1880;---;---;---;     0;  213; 60;    8;   0,0;N 50:17.8685;E 10:57.5162;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
398076;-35,4;-1,8;83,9;16,8;-11,0;-15,6;98,1;-129,9;-100,0;0,0;-100,0;4,3;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1880;---;---;---;     0;  203; 58;    6;   0,0;N 50:17.8649;E 10:57.5102;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
398304;-33,5;-6,4;73,5;17,6;-6,1;-13,8;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1880;---;---;---;     0;  203; 58;    6;   0,0;N 50:17.8649;E 10:57.5102;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
398559;-28,6;-22,9;83,9;17,3;10,9;-9,2;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  197; 56;    6;   0,0;N 50:17.8628;E 10:57.5060;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
398786;-21,4;-9,8;83,9;17,6;-2,7;-2,5;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  197; 56;    6;   0,0;N 50:17.8628;E 10:57.5060;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
399039;-20,7;0,6;83,9;17,7;-12,2;-1,8;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  191; 53;    5;   0,0;N 50:17.8608;E 10:57.5019;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
399269;-27,2;6,2;52,4;17,7;-19,2;-7,9;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  190; 53;    5;   0,0;N 50:17.8608;E 10:57.5019;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
399521;-33,2;9,5;35,6;17,7;-22,6;-13,5;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  182; 51;    4;   0,0;N 50:17.8581;E 10:57.4961;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
399749;-12,6;0,4;26,0;17,3;-12,4;6,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,0;  0,0;3;   0,0;  7,6;  1879;---;---;---;     0;  182; 51;    4;   0,0;N 50:17.8581;E 10:57.4961;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
400004;2,1;-10,4;22,6;16,4;-1,9;21,7;98,1;-129,9;-100,0;0,0;-100,0;4,8;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  177; 50;    3;   0,0;N 50:17.8564;E 10:57.4923;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
400231;-7,4;-8,0;10,1;15,3;-4,6;11,5;98,1;-129,9;-100,0;0,0;-100,0;6,0;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  176; 50;    3;   0,0;N 50:17.8564;E 10:57.4923;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
400484;-11,6;6,1;-4,3;14,6;-19,0;7,0;98,1;-129,9;-100,0;0,0;-100,0;6,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  168; 47;    2;   0,0;N 50:17.8537;E 10:57.4870;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
400711;-5,4;5,8;-5,7;14,6;-18,7;13,7;98,1;-129,9;-100,0;0,0;-100,0;6,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  168; 47;    2;   0,0;N 50:17.8537;E 10:57.4870;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
400941;-2,7;11,5;16,5;10,4;-24,7;16,5;98,1;-129,9;-100,0;0,0;-100,0;11,3;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  168; 47;    2;   0,0;N 50:17.8537;E 10:57.4870;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
401193;-2,4;3,7;40,8;10,6;-16,7;16,8;98,1;-129,9;-100,0;0,0;-100,0;11,2;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  163; 46;    1;   0,0;N 50:17.8520;E 10:57.4837;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
401421;-1,5;12,2;51,2;16,5;-25,3;17,7;98,1;-129,9;-100,0;0,0;-100,0;4,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  163; 46;    1;   0,0;N 50:17.8520;E 10:57.4837;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
401676;-10,0;13,4;50,6;16,8;-26,6;8,8;98,1;-129,9;-100,0;0,0;-100,0;4,3;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  159; 45;    0;   0,0;N 50:17.8503;E 10:57.4805;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
402030;-7,0;10,4;56,2;17,0;-23,5;12,1;98,1;-129,9;-100,0;0,0;-100,0;4,0;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1878;---;---;---;     0;  151; 45;   -2;   0,0;N 50:17.8476;E 10:57.4758;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
402282;-6,5;10,4;51,9;15,9;-23,7;12,5;98,1;-129,9;-100,0;0,0;-100,0;5,4;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  151; 45;   -2;   0,0;N 50:17.8476;E 10:57.4758;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
402513;8,5;3,6;63,1;11,0;-16,5;28,4;98,1;-129,9;-100,0;0,0;-100,0;10,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  146; 44;   -3;   0,0;N 50:17.8458;E 10:57.4728;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
402866;-15,2;-1,5;71,4;17,3;-11,3;3,3;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  146; 44;   -3;   0,0;N 50:17.8458;E 10:57.4728;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
403119;-31,1;7,7;69,0;24,3;-20,8;-11,6;98,1;-129,9;-100,0;0,0;-100,0;-3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  139; 42;   -4;   0,0;N 50:17.8431;E 10:57.4684;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
403350;-29,2;-9,4;73,8;24,1;-3,1;-9,8;98,1;-129,9;-100,0;0,0;-100,0;-3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  134; 41;   -4;   0,0;N 50:17.8414;E 10:57.4655;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
403703;-4,3;-20,8;83,9;17,1;8,8;14,9;98,1;-129,9;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  134; 41;   -4;   0,0;N 50:17.8414;E 10:57.4655;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
403956;6,0;7,0;83,9;16,7;-20,1;25,7;98,1;-129,9;-100,0;0,0;-100,0;4,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1877;---;---;---;     0;  130; 39;   -4;   0,0;N 50:17.8397;E 10:57.4627;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
404190;0,7;13,2;83,9;17,3;-26,5;18,6;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1876;---;---;---;     0;  130; 39;   -4;   0,0;N 50:17.8397;E 10:57.4627;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
404442;5,2;5,7;83,9;16,7;-18,6;25,0;98,1;-129,9;-100,0;0,0;-100,0;4,5;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1876;---;---;---;     0;  123; 37;   -4;   0,0;N 50:17.8373;E 10:57.4587;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
404670;14,6;6,5;83,9;-2,1;-19,5;35,0;98,1;-129,9;-100,0;0,0;-100,0;25,1;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1876;---;---;---;     0;  123; 37;   -4;   0,0;N 50:17.8373;E 10:57.4587;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
404900;11,8;10,7;83,9;-6,7;-23,8;31,8;98,1;-129,9;-100,0;0,0;-100,0;30,5;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1876;---;---;---;     0;  119; 37;   -5;   0,0;N 50:17.8358;E 10:57.4562;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
405153;-4,8;31,5;83,9;4,6;-44,9;14,3;98,1;-129,9;-100,0;0,0;-100,0;17,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1876;---;---;---;     0;  119; 37;   -5;   0,0;N 50:17.8358;E 10:57.4562;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
