;;;;;;;;;;;;;;;;;0;0;0;1;1;3;3;3;6;7;8;8;8;8;8;8;16;16;16;19;19;21;22;23;24;25;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;CURRENT F1678;CURRENT F1678;CURRENT F1678;TEMPERATURE SENSOR;TEMPERATURE F1713 ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;CURRENT;VOLTAGE;CAPACITY;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
1818527;4,0;5,5;-135,0;22,3;-10,0;22,9;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;   0,0;   0,0; 23,2;  1126; 234;   8;16356; 19;-6351;   0,0;N 46:36.8456;E 13:56.2703;   0,0; 23,2;     0;   33;   0,0;     0; 873;  -1;  35;  94;
1819559;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;   0,0;   0,0; 23,2;  1126; 235;   8;16356; 18;-6350;   0,0;N 46:36.8468;E 13:56.2660;   0,0; 23,2;     0;   34;   0,0;     0; 873;  -1;  35;  91;
1820591;5,7;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   33;   0,0;   0,0; 23,2;  1126; 236;   8;16355; 18;-6349;  +1,2;N 46:36.8488;E 13:56.2625;   0,0; 23,2;     0;   35;   0,0;     0;   1;  -1;  35;  87;
1821621;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   35;  +1,5;   0,0; 23,2;  1126; 237;   8;16354; 17;-6349;  +1,2;N 46:36.8512;E 13:56.2611;   0,0; 23,2;     0;   36;  +1,4;     0; 873;  -1;  35;  83;
1822655;5,7;6,8;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   37;  +1,8;   0,0; 23,2;  1126; 239;   8;16354; 16;-6346;  +1,6;N 46:36.8568;E 13:56.2555;   0,0; 23,2;     0;   39;  +1,9;     0; 873;  -1;  35;  85;
1823690;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  +2,0;   0,0; 23,2;  1126; 240;   8;16351; 17;-6343;  +2,5;N 46:36.8624;E 13:56.2516;   0,0; 23,2;     0;   41;  +1,8;     0; 873;  -1;  35;  78;
1824727;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  +2,0;   0,0; 23,2;  1126; 243;   8;16348; 20;-6341;  +2,1;N 46:36.8716;E 13:56.2468;   0,0; 23,2;     0;   43;  +1,7;     0;   1;  -1;  35;  77;
1825761;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   42;   0,0;   0,0; 23,2;  1126; 246;   8;16346; 26;-6340;   0,0;N 46:36.8812;E 13:56.2408;   0,0; 23,2;     0;   44;   0,0;     0; 873;  -1;  35;  80;
1826793;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   43;   0,0;   0,0; 23,2;  1126; 249;   8;16345; 30;-6340;   0,0;N 46:36.8876;E 13:56.2365;   0,0; 23,2;     0;   44;   0,0;     0; 873;  -1;  35;  85;
1827824;5,8;6,7;-135,0;23,8;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   42;   0,0;   0,0; 23,2;  1127; 253;   8;16346; 34;-6341;   0,0;N 46:36.9020;E 13:56.2256;   0,0; 23,2;     0;   43;   0,0;     0; 873;  -1;  35;  86;
1828856;14,7;13,8;-135,0;27,1;16,5;22,8;129,8;-7,7;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  -1,0;   0,0; 23,2;  1127; 255;   8;16347; 35;-6342;  -1,3;N 46:36.9076;E 13:56.2195;   0,0; 23,2;     0;   42;  -1,2;     0; 873;  -1;  35;  91;
1829891;5,8;6,7;-135,0;23,8;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  -1,7;   0,0; 23,2;  1127; 257;   8;16348; 34;-6344;  -1,8;N 46:36.9120;E 13:56.2133;   0,0; 23,2;     0;   40;  -1,8;     0;   1;  -1;  35;  90;
1830928;11,0;1,8;-135,0;24,0;-10,0;23,7;129,8;-11,5;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   37;  -1,7;   0,0; 23,2;  1127; 258;   8;16350; 35;-6346;  -1,6;N 46:36.9152;E 13:56.2052;   0,0; 23,2;     0;   38;  -1,6;     0; 873;  -1;  35; 100;
1831962;10,6;11,6;-135,0;26,8;14,1;22,8;129,8;-7,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   37;  -0,7;   0,0; 23,2;  1127; 259;   8;16353; 39;-6346;   0,0;N 46:36.9180;E 13:56.1952;   0,0; 23,2;     0;   38;   0,0;     0; 873;  -1;  35; 103;
1832993;10,4;1,9;-135,0;22,8;-10,1;23,5;129,8;-11,3;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   37;   0,0;   0,0; 23,2;  1127; 260;   8;16353; 42;-6346;   0,0;N 46:36.9200;E 13:56.1885;   0,0; 23,2;     0;   38;   0,0;     0; 873;  -1;  35;  97;
1834023;-3,6;-4,6;-135,0;-12,5;-14,9;18,0;129,8;-11,2;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   37;   0,0;   0,0; 23,2;  1127; 261;   8;16354; 48;-6345;  +1,2;N 46:36.9240;E 13:56.1746;   0,0; 23,2;     0;   39;   0,0;     0; 873;  -1;  35;  98;
1835055;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  +1,4;   0,0; 23,2;  1127; 263;   8;16353; 50;-6343;  +1,8;N 46:36.9284;E 13:56.1639;   0,0; 23,1;     0;   41;  +1,5;     0;   1;  -1;  35;  98;
1836091;6,0;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  +1,6;   0,0; 23,2;  1127; 264;   8;16352; 52;-6341;  +1,4;N 46:36.9332;E 13:56.1541;   0,0; 23,2;     0;   43;  +1,5;     0; 873;  -1;  35;  98;
1837140;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   42;  +1,6;   0,0; 23,2;  1127; 265;   8;16350; 49;-6340;  +1,5;N 46:36.9372;E 13:56.1458;   0,0; 23,2;     0;   44;  +1,5;     0; 873;  -1;  35;  91;
1838175;5,7;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   44;  +1,9;   0,0; 23,2;  1127; 266;   8;16350; 45;-6338;  +1,5;N 46:36.9416;E 13:56.1364;   0,0; 23,2;     0;   46;  +1,8;     0; 873;  -1;  35;  88;
1839211;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   46;  +1,6;   0,0; 23,2;  1127; 267;   8;16348; 41;-6336;  +1,7;N 46:36.9448;E 13:56.1276;   0,0; 23,2;     0;   48;  +1,7;     0; 873;  -1;  35;  85;
1840248;4,6;5,4;-135,0;19,0;-10,4;22,5;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   48;   0,0;   0,0; 23,2;  1127; 268;   8;16347; 38;-6335;   0,0;N 46:36.9476;E 13:56.1193;   0,0; 23,2;     0;   49;   0,0;     0;   1;  -1;  35;  82;
1841278;8,5;-6,1;-135,0;7,3;-12,5;21,7;129,8;-12,1;-28,6;67,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   49;   0,0;   0,0; 23,2;  1127; 268;   8;16346; 37;-6334;   0,0;N 46:36.9496;E 13:56.1127;   0,0; 23,2;     0;   50;   0,0;     0; 873;  -1;  35;  81;
1842312;15,5;-3,0;-135,0;24,1;-10,3;24,4;129,8;-12,2;-28,1;66,8;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   49;   0,0;   0,0; 23,2;  1127; 269;   8;16345; 35;-6335;   0,0;N 46:36.9508;E 13:56.1052;   0,0; 23,2;     0;   50;   0,0;     0; 873;  -1;  35;  81;
1843344;5,4;6,5;-135,0;23,1;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   48;  -1,0;   0,0; 23,2;  1127; 269;   8;16347; 35;-6336;  -1,3;N 46:36.9508;E 13:56.0981;   0,0; 23,1;     0;   48;  -1,3;     0; 873;  -1;  35;  82;
1844380;12,5;-4,6;-135,0;17,3;-11,2;23,4;129,8;-12,2;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   46;  -1,8;   0,0; 23,2;  1127; 269;   8;16348; 36;-6337;  -1,4;N 46:36.9508;E 13:56.0935;   0,0; 23,1;     0;   46;  -2,0;     0; 873;  -1;  35;  88;
1845415;14,9;-2,7;-135,0;24,0;-10,3;24,4;129,8;-12,2;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   44;  -2,4;   0,0; 23,2;  1127; 269;   8;16350; 33;-6341;  -2,7;N 46:36.9496;E 13:56.0852;   0,0; 23,1;     0;   43;  -2,6;     0;   1;  -1;  35;  93;
1846450;15,2;-3,0;-135,0;24,0;-10,3;24,4;129,8;-12,2;-28,1;66,8;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   40;  -2,7;   0,0; 23,2;  1127; 268;   8;16354; 23;-6344;  -2,3;N 46:36.9464;E 13:56.0826;   0,0; 23,1;     0;   40;  -2,6;     0; 873;  -1;  35;  96;
1847488;15,0;-2,7;-135,0;24,3;-10,3;24,4;129,8;-12,2;-28,1;66,8;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  -1,4;   0,0; 23,2;  1127; 267;   8;16357; 19;-6345;  -1,0;N 46:36.9432;E 13:56.0800;   0,0; 23,2;     0;   39;  -1,0;     0; 873;  -1;  35;  95;
1848523;14,9;-2,7;-135,0;24,0;-10,3;24,4;129,8;-12,2;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   38;   0,0;   0,0; 23,2;  1127; 267;   8;16358; 16;-6345;   0,0;N 46:36.9424;E 13:56.0793;   0,0; 23,2;     0;   40;   0,0;     0; 873;  -1;  35;  92;
1849554;5,8;6,5;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;   0,0;   0,0; 23,2;  1127; 266;   6;16357; 55;-6343;  +1,7;N 46:36.9372;E 13:56.0919;   0,0; 23,2;     0;   41;  +1,4;     0; 873;  -1;  35;  84;
1850589;11,8;-4,5;-135,0;13,5;-11,6;22,8;129,8;-12,1;-28,4;67,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   42;  +2,0;   0,0; 23,2;  1127; 265;   8;16355; 75;-6341;  +1,9;N 46:36.9320;E 13:56.1075;   0,0; 23,2;     0;   44;  +1,9;     0; 873;  -1;  35;  78;
1851624;22,8;1,3;-135,0;27,1;10,9;24,4;129,8;-9,8;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   43;  +1,6;   0,0; 23,2;  1127; 263;   8;16351; 80;-6339;  +1,2;N 46:36.9256;E 13:56.1312;   0,0; 23,2;     0;   45;   0,0;     0; 873;  -1;  35;  78;
1852656;24,0;1,0;-135,0;26,9;10,1;24,4;129,8;-10,0;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   44;   0,0;   0,0; 23,2;  1127; 262;   8;16348; 84;-6340;   0,0;N 46:36.9204;E 13:56.1548;   0,0; 23,2;     0;   45;   0,0;     0; 873;  -1;  35;  87;
1853692;24,1;33,5;-135,0;31,0;60,4;21,0;129,8;-1,3;-31,0;69,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   43;   0,0;   0,1; 23,2;  1127; 260;   8;16348; 87;-6340;   0,0;N 46:36.9164;E 13:56.1755;   0,0; 23,1;     0;   44;   0,0;     0; 873;  -1;  35;  85;
1854726;32,7;28,0;-135,0;33,3;68,5;22,2;129,8;-1,5;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   43;   0,0;   0,0; 23,2;  1127; 257;   8;16346; 92;-6341;   0,0;N 46:36.9100;E 13:56.2058;   0,0; 23,1;     0;   43;   0,0;     0;   1;  -1;  35;  95;
1855759;23,1;-3,9;-135,0;24,3;-10,4;25,0;129,8;-12,6;-27,7;66,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  -1,7;   0,0; 23,2;  1127; 254;   8;16346;100;-6343;  -2,0;N 46:36.9040;E 13:56.2407;   0,0; 23,1;     0;   42;  -1,6;     0; 873;  -1;  35; 100;
1856795;46,4;0,6;-135,0;27,7;12,4;25,6;129,8;-10,9;-26,6;65,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  -2,3;   0,1; 23,2;  1127; 252;   8;16347; 99;-6346;  -2,8;N 46:36.9020;E 13:56.2684;   0,0; 23,1;     0;   39;  -2,5;     0; 873;  -1;  35; 111;
1857829;43,6;-3,0;-135,0;25,6;-6,0;26,0;129,8;-13,1;-26,6;65,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   36;  -2,6;   0,0; 23,2;  1127; 247;   8;16349; 82;-6348;  -2,2;N 46:36.8944;E 13:56.2856;   0,0; 23,2;     0;   36;  -2,2;     0; 873;  -1;  35; 112;
1858866;24,4;-11,9;-135,0;-14,1;-16,2;20,5;129,8;-14,1;-26,6;65,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   35;  -0,8;   0,0; 23,2;  1127; 244;   8;16351; 44;-6349;   0,0;N 46:36.8852;E 13:56.2935;   0,0; 23,2;     0;   36;   0,0;     0; 873;  -1;  35; 107;
1859899;10,7;-8,9;-135,0;-20,4;-16,7;18,5;129,8;-12,9;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   35;   0,0;   0,0; 23,2;  1127; 242;   8;16353; 28;-6348;   0,0;N 46:36.8800;E 13:56.2889;   0,0; 23,2;     0;   36;   0,0;     0;   1;  -1;  35; 106;
1860930;5,5;6,7;-135,0;23,2;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   34;   0,0;   0,0; 23,2;  1127; 242;   8;16352; 25;-6349;   0,0;N 46:36.8792;E 13:56.2816;   0,0; 23,1;     0;   36;   0,0;     0; 873;  -1;  35; 103;
1861960;0,4;0,4;-135,0;4,2;-12,5;20,2;129,8;-11,0;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   34;   0,0;   0,0; 23,2;  1127; 243;   8;16353; 22;-6349;   0,0;N 46:36.8800;E 13:56.2748;   0,0; 23,2;     0;   35;   0,0;     0; 873;  -1;  35; 102;
1862992;-3,3;-2,4;-135,0;-7,6;-14,0;18,5;129,8;-11,0;-29,8;68,5;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   34;   0,0;   0,0; 23,2;  1127; 244;   8;16353; 21;-6349;   0,0;N 46:36.8832;E 13:56.2686;   0,0; 23,2;     0;   35;   0,0;     0; 873;  -1;  35; 101;
1864029;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   33;   0,0;   0,0; 23,2;  1127; 247;   8;16353; 21;-6350;   0,0;N 46:36.8880;E 13:56.2646;   0,0; 23,2;     0;   35;   0,0;     0; 873;  -1;  35; 104;
1865062;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;  -0,7;   0,0; 23,2;  1127; 249;   8;16354; 25;-6351;   0,0;N 46:36.8980;E 13:56.2605;   0,0; 23,2;     0;   34;   0,0;     0;   1;  -1;  35; 108;
1866094;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;   0,0;   0,0; 23,2;  1127; 252;   8;16355; 28;-6350;   0,0;N 46:36.9064;E 13:56.2554;   0,0; 23,2;     0;   34;   0,0;     0; 873;  -1;  35; 105;
1867125;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   33;   0,0;   0,0; 23,2;  1127; 256;   8;16355; 32;-6349;  +1,3;N 46:36.9152;E 13:56.2485;   0,0; 23,1;     0;   35;   0,0;     0; 873;  -1;  35; 103;
1868159;5,5;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   36;  +2,5;   0,0; 23,2;  1127; 258;   8;16354; 35;-6345;  +3,1;N 46:36.9220;E 13:56.2419;   0,0; 23,2;     0;   38;  +2,6;     0; 873;  -1;  35;  95;
1869220;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   40;  +3,5;   0,0; 23,2;  1127; 261;   8;16350; 36;-6341;  +3,6;N 46:36.9284;E 13:56.2354;   0,0; 23,2;     0;   42;  +3,7;     0; 873;  -1;  35;  89;
1870255;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   43;  +3,8;   0,0; 23,2;  1127; 262;   8;16346; 37;-6338;  +3,6;N 46:36.9340;E 13:56.2299;   0,0; 23,2;     0;   47;  +3,9;     0;   1;  -1;  35;  78;
1871289;5,7;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   47;  +3,6;   0,0; 23,2;  1127; 266;   8;16343; 40;-6334;  +3,3;N 46:36.9428;E 13:56.2223;   0,0; 23,2;     0;   50;  +3,5;     0; 873;  -1;  35;  74;
1872325;7,7;8,5;-135,0;24,9;-2,4;23,1;129,8;-9,8;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   50;  +2,3;   0,0; 23,2;  1127; 268;   8;16340; 39;-6332;  +2,2;N 46:36.9492;E 13:56.2178;   0,0; 23,2;     0;   52;  +2,0;     0; 873;  -1;  35;  72;
1873358;6,2;7,0;-135,0;24,0;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   51;   0,0;   0,0; 23,2;  1127; 269;   8;16338; 32;-6332;   0,0;N 46:36.9556;E 13:56.2135;   0,0; 23,2;     0;   53;   0,0;     0; 873;  -1;  35;  76;
1874390;10,7;11,3;-135,0;26,2;8,2;22,9;129,8;-8,6;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   51;   0,0;   0,0; 23,2;  1127; 272;   8;16338; 28;-6332;   0,0;N 46:36.9628;E 13:56.2098;   0,0; 23,1;     0;   51;  -1,0;     0; 873;  -1;  35;  85;
1875425;5,8;6,7;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   48;  -1,9;   0,0; 23,2;  1127; 273;   8;16338; 27;-6335;  -2,2;N 46:36.9684;E 13:56.2051;   0,0; 23,1;     0;   49;  -2,4;     0;   1;  -1;  35;  89;
1876461;5,2;-4,6;-135,0;2,7;-12,9;20,8;129,8;-11,8;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   47;  -2,4;   0,0; 23,2;  1127; 274;   8;16341; 30;-6339;  -3,0;N 46:36.9712;E 13:56.1996;   0,0; 23,1;     0;   45;  -3,1;     0; 873;  -1;  35;  97;
1877495;5,5;6,5;-135,0;23,2;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   42;  -2,8;   0,0; 23,2;  1127; 274;   8;16346; 35;-6342;  -2,4;N 46:36.9728;E 13:56.1907;   0,0; 23,1;     0;   43;  -2,8;     0; 873;  -1;  35; 101;
1878529;5,5;6,5;-135,0;23,2;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   40;  -1,9;   0,0; 23,2;  1128; 275;   8;16349; 37;-6343;  -1,9;N 46:36.9740;E 13:56.1855;   0,0; 23,1;     0;   41;  -1,7;     0; 873;  -1;  35; 101;
1879564;5,5;6,5;-135,0;23,1;-9,8;22,9;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   39;  -0,7;   0,0; 23,2;  1128; 275;   8;16351; 41;-6343;   0,0;N 46:36.9784;E 13:56.1737;   0,0; 23,1;     0;   41;   0,0;     0; 873;  -1;  35;  99;
1880596;2,4;3,0;-135,0;11,8;-11,5;21,4;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   40;   0,0;   0,0; 23,2;  1128; 276;   8;16351; 40;-6342;   0,0;N 46:36.9808;E 13:56.1639;   0,0; 23,1;     0;   41;   0,0;     0;   1;  -1;  35;  97;
1881630;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  +1,5;   0,0; 23,2;  1128; 276;   8;16351; 38;-6340;  +1,7;N 46:36.9828;E 13:56.1550;   0,0; 23,1;     0;   43;  +1,5;     0; 873;  -1;  35;  88;
1882667;5,7;6,8;-135,0;24,0;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   43;  +1,8;   0,0; 23,2;  1128; 276;   8;16349; 35;-6339;  +1,7;N 46:36.9840;E 13:56.1482;   0,0; 23,1;     0;   46;  +2,0;     0; 873;  -1;  35;  84;
1883703;8,8;9,1;-135,0;25,0;-1,5;23,1;129,8;-9,8;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   45;  +1,7;   0,0; 23,2;  1128; 276;   8;16348; 31;-6337;  +1,6;N 46:36.9840;E 13:56.1411;   0,0; 23,1;     0;   48;  +1,8;     0; 873;  -1;  35;  83;
1884736;12,1;11,5;-135,0;26,2;8,2;22,9;129,8;-8,6;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   47;  +1,8;   0,0; 23,2;  1128; 276;   8;16347; 29;-6335;  +1,5;N 46:36.9828;E 13:56.1355;   0,0; 23,1;     0;   49;  +1,6;     0;   1;  -1;  35;  79;
1885770;21,3;19,0;-135,0;29,0;33,2;22,5;129,8;-5,8;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   48;   0,0;   0,0; 23,2;  1128; 275;   8;16345; 26;-6334;   0,0;N 46:36.9808;E 13:56.1296;   0,0; 23,1;     0;   50;   0,0;     0; 873;  -1;  35;  79;
1886799;17,1;1,6;-135,0;25,3;-2,2;24,1;129,8;-11,0;-28,4;67,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   49;   0,0;   0,0; 23,2;  1128; 275;   8;16344; 24;-6334;   0,0;N 46:36.9780;E 13:56.1252;   0,0; 23,1;     0;   50;   0,0;     0; 873;  -1;  35;  83;
1887829;11,9;-10,1;-135,0;4,0;-13,1;21,9;129,8;-12,6;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   47;  -1,1;   0,0; 23,2;  1128; 274;   8;16344; 24;-6336;  -1,4;N 46:36.9736;E 13:56.1199;   0,0; 23,1;     0;   49;  -1,1;     0; 873;  -1;  35;  88;
1888864;4,0;5,1;-135,0;18,7;-10,4;22,3;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   46;  -1,4;   0,0; 23,2;  1128; 273;   8;16347; 27;-6337;  -1,3;N 46:36.9720;E 13:56.1130;   0,0; 23,1;     0;   47;  -1,5;     0; 873;  -1;  35;  92;
1889903;10,3;4,3;-135,0;24,0;-9,8;23,5;129,8;-11,2;-29,2;67,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   45;  -0,9;   0,0; 23,2;  1128; 273;   8;16348; 29;-6338;   0,0;N 46:36.9728;E 13:56.1044;   0,0; 23,1;     0;   46;  -1,0;     0;   1;  -1;  35;  92;
1890937;5,5;6,5;-135,0;23,2;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   44;  -0,9;   0,0; 23,2;  1128; 273;   8;16350; 32;-6339;   0,0;N 46:36.9732;E 13:56.0967;   0,0; 23,1;     0;   45;   0,0;     0; 873;  -1;  35;  92;
