Timestamp;BEC Current (A);BEC Voltage (V);BEC Power (W);BEC Temp (C);Current (A);Voltage (V);Power (W);FET Temp (C);Throttle (%);Output (%);RPM
614199;0.00;5.50;0.00;;0.25;11.64;2.91;0.00;;46.00;0.00
614266;0.00;5.50;0.00;;0.24;11.64;2.79;0.00;;46.00;0.00
614297;0.00;5.50;0.00;;0.23;11.64;2.68;0.00;;46.00;0.00
614364;0.00;5.50;0.00;;0.20;11.64;2.33;0.00;;46.00;0.00
614396;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
614463;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
614530;0.00;5.50;0.00;;0.22;11.64;2.56;0.00;;46.00;0.00
614631;0.00;5.50;0.00;;0.20;11.64;2.33;0.00;;46.00;0.00
614662;0.00;5.50;0.00;;0.20;11.64;2.33;0.00;;46.00;0.00
614761;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
614862;0.00;5.50;0.00;;0.24;11.64;2.79;0.00;;46.00;0.00
614893;0.00;5.50;0.00;;0.20;11.64;2.33;0.00;;46.00;0.00
614926;0.00;5.50;0.00;;0.22;11.64;2.56;0.00;;46.00;0.00
614959;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
614992;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
615058;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
615124;0.00;5.50;0.00;;0.20;11.64;2.33;0.00;;46.00;0.00
615157;0.00;5.50;0.00;;0.19;11.64;2.21;0.00;;46.00;0.00
