UniLog;Höhe
Zeit [sec];SpannungEmpf [---];Spannung [---];Strom [---];Drehzahl [---];Höhe [---];Geschwindigkeit [---];ServoImpuls [---];Temp intern [---]
1262,250; 5,060;0,000;0,000;0,000;28,800;2,530;1764,000;17,940
1262,500; 5,060;0,000;0,000;0,000;29,100;2,530;1752,000;17,940
1262,750; 5,080;0,000;0,000;0,000;29,500;2,530;1746,000;17,940
1263,000; 5,060;0,000;0,000;0,000;29,800;2,530;1734,000;17,940
1263,250; 5,050;0,000;0,000;0,000;30,000;2,530;1740,000;17,940
1263,500; 5,020;0,000;0,000;0,000;30,300;2,530;1706,400;17,940
1263,750; 5,050;0,000;0,000;0,000;30,700;2,530;1717,200;17,940
1264,000; 5,040;0,000;0,000;0,000;31,200;2,530;1720,800;17,940
1264,250; 5,070;0,000;0,000;0,000;31,700;2,530;1767,600;17,940
1264,500; 5,030;0,000;0,000;0,000;32,200;2,530;1771,200;17,940
1264,750; 5,030;0,000;0,000;0,000;32,600;2,530;1814,400;17,940
1265,000; 5,040;0,000;0,000;0,000;32,900;3,630;1792,800;17,940
1265,250; 5,060;0,000;0,000;0,000;33,000;2,530;1791,600;17,940
1265,500; 5,050;0,000;0,000;0,000;33,000;2,530;1800,000;17,940
1265,750; 5,050;0,000;0,000;0,000;33,200;2,530;1784,400;17,940
1266,000; 5,050;0,000;0,000;0,000;33,500;2,530;1795,200;17,940
1266,250; 5,040;0,000;0,000;0,000;33,900;2,530;1806,000;17,940
1266,500; 5,030;0,000;0,000;0,000;34,400;3,630;1812,000;17,940
1266,750; 5,050;0,000;0,000;0,000;35,200;2,530;1777,200;17,940
1267,000; 5,040;0,000;0,000;0,000;36,000;2,530;1780,800;17,940
1267,250; 5,050;0,000;0,000;0,000;36,800;2,530;1790,400;17,940
1267,500; 5,050;0,000;0,000;0,000;37,600;2,530;1826,400;17,940
1267,750; 5,050;0,000;0,000;0,000;38,300;2,530;1806,000;17,940
1268,000; 5,070;0,000;0,000;0,000;38,800;2,530;1819,200;17,940
1268,250; 5,050;0,000;0,000;0,000;39,200;2,530;1810,800;17,940
1268,500; 5,060;0,000;0,000;0,000;39,400;2,530;1816,800;17,940
1268,750; 5,060;0,000;0,000;0,000;39,500;2,530;1820,400;17,940
1269,000; 5,050;0,000;0,000;0,000;39,400;2,530;1828,800;17,940
1269,250; 5,030;0,000;0,000;0,000;39,100;2,530;1852,800;17,940
1269,500; 5,050;0,000;0,000;0,000;38,600;2,530;1868,400;17,940
1269,750; 5,050;0,000;0,000;0,000;38,100;2,530;1863,600;17,940
1270,000; 5,050;0,000;0,000;0,000;37,300;2,530;1842,000;17,940
1270,250; 5,050;0,000;0,000;0,000;36,600;2,530;1802,400;17,940
1270,500; 5,050;0,000;0,000;0,000;35,900;2,530;1807,200;17,940
1270,750; 5,060;0,000;0,000;0,000;35,400;2,530;1784,400;17,940
1271,000; 5,060;0,000;0,000;0,000;35,000;2,530;1796,400;17,940
1271,250; 5,070;0,000;0,000;0,000;34,700;2,530;1796,400;17,940
1271,500; 5,070;0,000;0,000;0,000;34,500;3,630;1810,800;17,940
1271,750; 5,060;0,000;0,000;0,000;34,400;2,530;1807,200;17,940
1272,000; 5,070;0,000;0,000;0,000;34,300;2,530;1794,000;17,940
1272,250; 5,060;0,000;0,000;0,000;34,300;2,530;1788,000;17,940
1272,500; 5,070;0,000;0,000;0,000;34,400;2,530;1803,600;17,940
1272,750; 5,070;0,000;0,000;0,000;34,500;2,530;1803,600;17,940
1273,000; 5,060;0,000;0,000;0,000;34,600;3,630;1827,600;17,940
1273,250; 5,060;0,000;0,000;0,000;34,800;2,530;1806,000;17,940
1273,500; 5,080;0,000;0,000;0,000;35,000;2,530;1809,600;17,940
1273,750; 5,080;0,000;0,000;0,000;35,100;2,530;1807,200;17,940
1274,000; 5,080;0,000;0,000;0,000;35,500;2,530;1791,600;17,940
1274,250; 5,080;0,000;0,000;0,000;35,900;2,530;1803,600;17,940
1274,500; 5,080;0,000;0,000;0,000;36,200;2,530;1820,400;17,940
1274,750; 5,080;0,000;0,000;0,000;36,600;2,530;1826,400;17,940
1275,000; 5,070;0,000;0,000;0,000;36,900;2,530;1844,400;17,940
1275,250; 5,070;0,000;0,000;0,000;37,100;2,530;1818,000;17,940
1275,500; 5,070;0,000;0,000;0,000;37,300;2,530;1819,200;17,940
1275,750; 5,070;0,000;0,000;0,000;37,500;2,530;1804,800;17,940
1276,000; 5,070;0,000;0,000;0,000;37,600;2,530;1819,200;17,940
1276,250; 5,080;0,000;0,000;0,000;37,800;2,530;1809,600;17,940
1276,500; 5,070;0,000;0,000;0,000;38,000;3,630;1788,000;17,940
1276,750; 5,070;0,000;0,000;0,000;38,100;2,530;1803,600;17,940
1277,000; 5,080;0,000;0,000;0,000;38,200;2,530;1801,200;17,940
1277,250; 5,090;0,000;0,000;0,000;38,200;2,530;1804,800;17,940
1277,500; 5,080;0,000;0,000;0,000;38,100;2,530;1777,200;17,940
1277,750; 5,070;0,000;0,000;0,000;37,800;2,530;1804,800;17,940
1278,000; 5,080;0,000;0,000;0,000;37,600;2,530;1798,800;17,940
1278,250; 5,090;0,000;0,000;0,000;37,400;2,530;1813,200;17,940
1278,500; 5,060;0,000;0,000;0,000;37,200;3,630;1772,400;17,940
1278,750; 5,070;0,000;0,000;0,000;37,000;3,630;1789,200;17,940
1279,000; 5,060;0,000;0,000;0,000;36,900;2,530;1786,800;17,940
1279,250; 5,080;0,000;0,000;0,000;36,700;2,530;1789,200;17,940
1279,500; 5,070;0,000;0,000;0,000;36,600;2,530;1780,800;17,940
1279,750; 5,060;0,000;0,000;0,000;36,500;3,630;1794,000;17,940
1280,000; 5,070;0,000;0,000;0,000;36,400;2,530;1792,800;17,940
1280,250; 5,060;0,000;0,000;0,000;36,400;2,530;1837,200;17,940
1280,500; 5,060;0,000;0,000;0,000;36,300;3,630;1845,600;17,940
1280,750; 5,070;0,000;0,000;0,000;36,300;2,530;1857,600;17,940
1281,000; 5,070;0,000;0,000;0,000;36,300;2,530;1879,200;17,940
1281,250; 5,060;0,000;0,000;0,000;36,300;2,530;1890,000;17,940
1281,500; 5,080;0,000;0,000;0,000;36,300;2,530;1885,200;17,940
1281,750; 5,090;0,000;0,000;0,000;36,400;2,530;1890,000;17,940
1282,000; 5,080;0,000;0,000;0,000;36,500;2,530;1890,000;17,940
1282,250; 5,090;0,000;0,000;0,000;36,600;2,530;1890,000;17,940
1282,500; 5,090;0,000;0,000;0,000;36,600;2,530;1891,200;17,940
1282,750; 5,090;0,000;0,000;0,000;36,600;2,530;1845,600;17,940
1283,000; 5,040;0,000;0,000;0,000;36,600;2,530;1812,000;17,940
1283,250; 5,050;0,000;0,000;0,000;36,500;2,530;1743,600;17,940
1283,500; 5,020;0,000;0,000;0,000;36,400;2,530;1671,600;17,940
1283,750; 5,040;0,000;0,000;0,000;36,100;2,530;1701,600;17,940
1284,000; 5,040;0,000;0,000;0,000;36,000;2,530;1778,400;17,940
1284,250; 5,040;0,000;0,000;0,000;35,900;2,530;1802,400;17,940
1284,500; 5,050;0,000;0,000;0,000;35,600;2,530;1813,200;17,940
1284,750; 5,050;0,000;0,000;0,000;35,300;2,530;1815,600;17,940
1285,000; 5,070;0,000;0,000;0,000;35,000;2,530;1804,800;17,940
1285,250; 5,070;0,000;0,000;0,000;34,700;2,530;1802,400;17,940
1285,500; 5,070;0,000;0,000;0,000;34,500;2,530;1791,600;17,940
1285,750; 5,060;0,000;0,000;0,000;34,800;2,530;1816,800;17,940
1286,000; 5,070;0,000;0,000;0,000;35,300;2,530;1808,400;17,940
1286,250; 5,070;0,000;0,000;0,000;35,800;2,530;1810,800;17,940
1286,500; 5,080;0,000;0,000;0,000;36,400;2,530;1808,400;17,940
1286,750; 5,090;0,000;0,000;0,000;36,900;2,530;1824,000;17,940
1287,000; 5,080;0,000;0,000;0,000;37,200;3,630;1803,600;17,940
1287,250; 5,090;0,000;0,000;0,000;37,600;2,530;1810,800;17,940
1287,500; 5,090;0,000;0,000;0,000;38,000;2,530;1802,400;17,940
1287,750; 5,080;0,000;0,000;0,000;38,400;2,530;1818,000;17,940
1288,000; 5,060;0,000;0,000;0,000;38,800;2,530;1808,400;17,940
1288,250; 5,070;0,000;0,000;0,000;39,200;2,530;1820,400;17,940
1288,500; 5,080;0,000;0,000;0,000;39,500;2,530;1813,200;17,940
1288,750; 5,090;0,000;0,000;0,000;39,700;2,530;1815,600;17,940
1289,000; 5,090;0,000;0,000;0,000;39,800;2,530;1814,400;17,940
1289,250; 5,060;0,000;0,000;0,000;39,700;2,530;1808,400;17,940
1289,500; 5,060;0,000;0,000;0,000;39,500;2,530;1820,400;17,940
1289,750; 5,060;0,000;0,000;0,000;39,300;2,530;1820,400;17,940
1290,000; 5,070;0,000;0,000;0,000;39,100;2,530;1812,000;17,940
1290,250; 5,060;0,000;0,000;0,000;38,900;3,630;1830,000;17,940
1290,500; 5,070;0,000;0,000;0,000;38,800;2,530;1825,200;17,940
1290,750; 5,070;0,000;0,000;0,000;38,800;2,530;1822,800;17,940
1291,000; 5,080;0,000;0,000;0,000;38,800;2,530;1832,400;17,940
1291,250; 5,070;0,000;0,000;0,000;38,700;2,530;1827,600;17,940
1291,500; 5,040;0,000;0,000;0,000;38,700;2,530;1816,800;17,940
1291,750; 5,030;0,000;0,000;0,000;38,800;2,530;1828,800;17,940
1292,000; 5,030;0,000;0,000;0,000;39,000;2,530;1802,400;17,940
1292,250; 5,030;0,000;0,000;0,000;39,300;2,530;1788,000;17,940
1292,500; 5,020;0,000;0,000;0,000;39,600;2,530;1820,400;17,940
1292,750; 5,030;0,000;0,000;0,000;39,900;2,530;1802,400;17,940
1293,000; 5,040;0,000;0,000;0,000;40,300;2,530;1785,600;17,940
1293,250; 5,050;0,000;0,000;0,000;40,500;2,530;1771,200;17,940
1293,500; 5,050;0,000;0,000;0,000;40,700;2,530;1789,200;17,940
1293,750; 5,070;0,000;0,000;0,000;40,800;3,630;1795,200;17,940
1294,000; 5,050;0,000;0,000;0,000;40,800;2,530;1789,200;17,940
1294,250; 5,050;0,000;0,000;0,000;41,000;2,530;1797,600;17,940
1294,500; 5,050;0,000;0,000;0,000;41,300;3,630;1772,400;17,940
1294,750; 5,040;0,000;0,000;0,000;41,700;2,530;1754,400;17,940
1295,000; 5,030;0,000;0,000;0,000;41,700;2,530;1767,600;17,940
1295,250; 5,020;0,000;0,000;0,000;41,500;3,630;1814,400;17,940
1295,500; 5,010;0,000;0,000;0,000;41,300;2,530;1800,000;17,940
1295,750; 5,040;0,000;0,000;0,000;40,600;2,530;1810,800;17,940
1296,000; 5,040;0,000;0,000;0,000;39,700;2,530;1807,200;17,940
1296,250; 5,050;0,000;0,000;0,000;39,100;2,530;1806,000;17,940
1296,500; 5,060;0,000;0,000;0,000;38,600;2,530;1795,200;17,940
1296,750; 5,070;0,000;0,000;0,000;37,900;2,530;1797,600;17,940
1297,000; 5,070;0,000;0,000;0,000;37,600;2,530;1802,400;17,940
1297,250; 5,060;0,000;0,000;0,000;37,200;3,630;1773,600;17,940
1297,500; 5,040;0,000;0,000;0,000;37,100;2,530;1792,800;17,940
1297,750; 5,020;0,000;0,000;0,000;37,000;2,530;1790,400;17,940
1298,000; 5,030;0,000;0,000;0,000;36,900;2,530;1810,800;17,940
1298,250; 5,030;0,000;0,000;0,000;36,800;2,530;1796,400;17,940
1298,500; 5,030;0,000;0,000;0,000;36,800;2,530;1797,600;17,940
1298,750; 5,040;0,000;0,000;0,000;37,000;2,530;1796,400;17,940
1299,000; 5,050;0,000;0,000;0,000;37,500;2,530;1789,200;17,940
1299,250; 5,050;0,000;0,000;0,000;37,900;2,530;1790,400;17,940
1299,500; 5,070;0,000;0,000;0,000;38,000;3,630;1792,800;17,940
1299,750; 5,070;0,000;0,000;0,000;38,000;2,530;1803,600;17,940
1300,000; 5,030;0,000;0,000;0,000;37,700;2,530;1779,600;17,940
1300,250; 5,020;0,000;0,000;0,000;37,300;2,530;1756,800;17,940
1300,500; 5,020;0,000;0,000;0,000;36,900;2,530;1735,200;17,940
1300,750; 5,060;0,000;0,000;0,000;37,000;2,530;1754,400;17,940
1301,000; 5,040;0,000;0,000;0,000;37,100;2,530;1780,800;17,940
1301,250; 5,050;0,000;0,000;0,000;37,100;2,530;1783,200;17,940
1301,500; 5,050;0,000;0,000;0,000;37,000;2,530;1786,800;17,940
1301,750; 5,040;0,000;0,000;0,000;37,000;2,530;1796,400;17,940
1302,000; 5,050;0,000;0,000;0,000;36,800;2,530;1791,600;17,940
1302,250; 5,050;0,000;0,000;0,000;36,500;2,530;1786,800;17,940
1302,500; 5,070;0,000;0,000;0,000;36,100;2,530;1789,200;17,940
1302,750; 5,060;0,000;0,000;0,000;35,800;2,530;1773,600;17,940
1303,000; 5,070;0,000;0,000;0,000;35,400;3,630;1753,200;17,940
1303,250; 5,060;0,000;0,000;0,000;35,100;2,530;1790,400;17,940
1303,500; 5,070;0,000;0,000;0,000;34,800;3,630;1792,800;17,940
1303,750; 5,060;0,000;0,000;0,000;34,500;2,530;1797,600;17,940
1304,000; 5,080;0,000;0,000;0,000;34,000;2,530;1804,800;17,940
1304,250; 5,080;0,000;0,000;0,000;33,600;2,530;1803,600;17,940
1304,500; 5,080;0,000;0,000;0,000;33,200;2,530;1802,400;17,940
1304,750; 5,070;0,000;0,000;0,000;33,000;2,530;1816,800;17,940
1305,000; 5,060;0,000;0,000;0,000;32,800;2,530;1800,000;17,940
1305,250; 5,080;0,000;0,000;0,000;32,800;2,530;1802,400;17,940
1305,500; 5,070;0,000;0,000;0,000;32,800;2,530;1795,200;17,940
1305,750; 5,070;0,000;0,000;0,000;32,900;2,530;1809,600;17,940
1306,000; 5,070;0,000;0,000;0,000;33,100;2,530;1807,200;17,940
1306,250; 5,060;0,000;0,000;0,000;33,400;2,530;1791,600;17,940
1306,500; 5,050;0,000;0,000;0,000;33,800;2,530;1824,000;17,940
1306,750; 5,060;0,000;0,000;0,000;34,300;2,530;1791,600;17,940
1307,000; 5,060;0,000;0,000;0,000;34,900;3,630;1796,400;17,940
1307,250; 5,070;0,000;0,000;0,000;35,500;2,530;1795,200;17,940
1307,500; 5,050;0,000;0,000;0,000;36,100;2,530;1797,600;17,940
1307,750; 5,070;0,000;0,000;0,000;36,600;2,530;1804,800;17,940
1308,000; 5,050;0,000;0,000;0,000;37,100;2,530;1795,200;17,940
1308,250; 5,060;0,000;0,000;0,000;37,400;3,630;1797,600;17,940
1308,500; 5,060;0,000;0,000;0,000;37,600;2,530;1816,800;17,940
1308,750; 5,080;0,000;0,000;0,000;37,600;2,530;1825,200;17,940
1309,000; 5,070;0,000;0,000;0,000;37,500;2,530;1836,000;17,940
1309,250; 5,050;0,000;0,000;0,000;37,200;2,530;1854,000;17,940
1309,500; 5,050;0,000;0,000;0,000;37,000;2,530;1855,200;17,940
1309,750; 5,050;0,000;0,000;0,000;36,500;2,530;1866,000;17,940
1310,000; 5,040;0,000;0,000;0,000;36,000;2,530;1840,800;17,940
1310,250; 5,060;0,000;0,000;0,000;35,400;2,530;1846,800;17,940
1310,500; 5,050;0,000;0,000;0,000;34,800;2,530;1801,200;17,940
1310,750; 5,050;0,000;0,000;0,000;34,100;2,530;1795,200;17,940
1311,000; 5,070;0,000;0,000;0,000;33,600;2,530;1800,000;17,940
1311,250; 5,070;0,000;0,000;0,000;33,200;2,530;1809,600;17,940
1311,500; 5,070;0,000;0,000;0,000;33,000;2,530;1813,200;17,940
1311,750; 5,070;0,000;0,000;0,000;32,900;2,530;1804,800;17,940
1312,000; 5,060;0,000;0,000;0,000;32,800;2,530;1820,400;17,940
1312,250; 5,050;0,000;0,000;0,000;32,800;2,530;1791,600;17,940
1312,500; 5,030;0,000;0,000;0,000;32,800;3,630;1792,800;17,940
1312,750; 5,050;0,000;0,000;0,000;32,900;3,630;1791,600;17,940
1313,000; 5,070;0,000;0,000;0,000;33,100;2,530;1795,200;17,940
1313,250; 5,070;0,000;0,000;0,000;33,600;2,530;1798,800;17,940
1313,500; 5,060;0,000;0,000;0,000;34,200;2,530;1773,600;17,940
1313,750; 5,040;0,000;0,000;0,000;34,700;2,530;1812,000;17,940
1314,000; 5,020;0,000;0,000;0,000;35,200;2,530;1813,200;17,940
1314,250; 5,040;0,000;0,000;0,000;35,200;2,530;1797,600;17,940
1314,500; 5,060;0,000;0,000;0,000;34,900;3,630;1795,200;17,940
1314,750; 5,050;0,000;0,000;0,000;34,600;2,530;1796,400;17,940
1315,000; 5,060;0,000;0,000;0,000;34,800;2,530;1808,400;17,940
1315,250; 5,060;0,000;0,000;0,000;34,900;2,530;1795,200;17,940
1315,500; 5,050;0,000;0,000;0,000;35,200;2,530;1802,400;17,940
1315,750; 5,040;0,000;0,000;0,000;35,200;3,630;1800,000;17,940
1316,000; 5,040;0,000;0,000;0,000;35,100;2,530;1791,600;17,940
1316,250; 5,020;0,000;0,000;0,000;34,400;2,530;1753,200;17,940
1316,500; 5,050;0,000;0,000;0,000;33,700;2,530;1742,400;17,940
1316,750; 5,070;0,000;0,000;0,000;33,200;2,530;1747,200;17,940
1317,000; 5,070;0,000;0,000;0,000;32,800;2,530;1743,600;17,940
1317,250; 5,050;0,000;0,000;0,000;32,300;2,530;1815,600;17,940
1317,500; 5,040;0,000;0,000;0,000;31,800;2,530;1794,000;17,940
1317,750; 5,070;0,000;0,000;0,000;31,000;2,530;1802,400;17,940
1318,000; 5,060;0,000;0,000;0,000;30,000;3,630;1800,000;17,940
1318,250; 5,070;0,000;0,000;0,000;28,900;2,530;1798,800;17,940
1318,500; 5,070;0,000;0,000;0,000;27,700;2,530;1797,600;17,940
1318,750; 5,080;0,000;0,000;0,000;26,400;2,530;1801,200;17,940
1319,000; 5,080;0,000;0,000;0,000;25,200;2,530;1783,200;17,940
1319,250; 5,050;0,000;0,000;0,000;24,000;2,530;1765,200;17,940
1319,500; 5,070;0,000;0,000;0,000;22,900;2,530;1776,000;17,940
1319,750; 5,050;0,000;0,000;0,000;21,900;2,530;1778,400;17,940
1320,000; 5,050;0,000;0,000;0,000;20,900;2,530;1778,400;17,940
1320,250; 5,060;0,000;0,000;0,000;20,000;2,530;1777,200;17,940
1320,500; 5,050;0,000;0,000;0,000;19,200;2,530;1772,400;17,940
1320,750; 5,070;0,000;0,000;0,000;18,500;2,530;1768,800;17,940
1321,000; 5,070;0,000;0,000;0,000;17,900;2,530;1768,800;17,940
1321,250; 5,060;0,000;0,000;0,000;17,200;2,530;1772,400;17,940
1321,500; 5,050;0,000;0,000;0,000;16,400;2,530;1812,000;17,940
1321,750; 5,050;0,000;0,000;0,000;15,400;2,530;1804,800;17,940
1322,000; 5,050;0,000;0,000;0,000;14,300;3,630;1800,000;17,940
1322,250; 5,050;0,000;0,000;0,000;13,200;2,530;1806,000;17,940
1322,500; 5,050;0,000;0,000;0,000;12,100;2,530;1815,600;17,940
1322,750; 5,050;0,000;0,000;0,000;11,000;2,530;1807,200;17,940
1323,000; 5,040;0,000;0,000;0,000;10,300;3,630;1815,600;17,940
1323,250; 5,060;0,000;0,000;0,000;9,900;2,530;1762,800;17,940
1323,500; 5,020;0,000;0,000;0,000;9,900;2,530;1820,400;17,940
1323,750; 5,030;0,000;0,000;0,000;10,500;2,530;1771,200;17,940
1324,000; 5,040;0,000;0,000;0,000;11,300;2,530;1758,000;17,940
1324,250; 5,050;0,000;0,000;0,000;12,500;2,530;1822,800;17,940
1324,500; 5,040;0,000;0,000;0,000;14,000;2,530;1806,000;17,940
1324,750; 5,060;0,000;0,000;0,000;15,500;2,530;1798,800;17,940
1325,000; 5,050;0,000;0,000;0,000;16,900;2,530;1803,600;17,940
1325,250; 5,050;0,000;0,000;0,000;18,400;2,530;1820,400;17,940
1325,500; 5,040;0,000;0,000;0,000;19,600;2,530;1824,000;17,940
1325,750; 5,070;0,000;0,000;0,000;20,600;3,630;1839,600;17,940
1326,000; 5,050;0,000;0,000;0,000;21,200;2,530;1873,200;17,940
1326,250; 5,040;0,000;0,000;0,000;21,400;2,530;1874,400;17,940
1326,500; 5,070;0,000;0,000;0,000;21,400;2,530;1880,400;17,940
1326,750; 5,070;0,000;0,000;0,000;21,300;2,530;1906,800;17,940
1327,000; 5,060;0,000;0,000;0,000;20,800;2,530;1911,600;17,940
1327,250; 5,060;0,000;0,000;0,000;20,200;2,530;1921,200;17,940
1327,500; 5,070;0,000;0,000;0,000;19,300;2,530;1938,000;17,940
1327,750; 5,050;0,000;0,000;0,000;18,500;2,530;1934,400;17,940
1328,000; 5,070;0,000;0,000;0,000;17,600;2,530;1890,000;17,940
1328,250; 5,060;0,000;0,000;0,000;16,700;2,530;1892,400;17,940
1328,500; 5,040;0,000;0,000;0,000;16,000;2,530;1797,600;17,940
1328,750; 5,030;0,000;0,000;0,000;15,500;2,530;1792,800;17,940
1329,000; 5,050;0,000;0,000;0,000;15,100;2,530;1797,600;17,940
1329,250; 5,070;0,000;0,000;0,000;14,900;2,530;1790,400;17,940
1329,500; 5,070;0,000;0,000;0,000;14,800;2,530;1806,000;17,940
1329,750; 5,070;0,000;0,000;0,000;14,700;2,530;1809,600;17,940
1330,000; 5,070;0,000;0,000;0,000;14,700;2,530;1814,400;17,940
1330,250; 5,060;0,000;0,000;0,000;14,800;2,530;1790,400;17,940
1330,500; 5,070;0,000;0,000;0,000;14,800;2,530;1784,400;17,940
1330,750; 5,070;0,000;0,000;0,000;15,000;2,530;1784,400;17,940
1331,000; 5,070;0,000;0,000;0,000;15,200;2,530;1761,600;17,940
1331,250; 5,060;0,000;0,000;0,000;15,500;2,530;1764,000;17,940
1331,500; 5,060;0,000;0,000;0,000;15,900;2,530;1736,400;17,940
1331,750; 5,070;0,000;0,000;0,000;16,300;2,530;1738,800;17,940
1332,000; 5,080;0,000;0,000;0,000;16,700;2,530;1747,200;17,940
1332,250; 5,070;0,000;0,000;0,000;17,100;2,530;1784,400;17,940
1332,500; 5,050;0,000;0,000;0,000;17,600;3,630;1789,200;17,940
1332,750; 5,060;0,000;0,000;0,000;18,000;2,530;1810,800;17,940
1333,000; 5,070;0,000;0,000;0,000;18,500;3,630;1795,200;17,940
1333,250; 5,070;0,000;0,000;0,000;18,900;3,630;1827,600;17,940
1333,500; 5,050;0,000;0,000;0,000;19,500;2,530;1826,400;17,940
1333,750; 5,040;0,000;0,000;0,000;20,000;2,530;1828,800;17,940
1334,000; 5,070;0,000;0,000;0,000;20,700;2,530;1850,400;17,940
1334,250; 5,040;0,000;0,000;0,000;21,500;2,530;1840,800;17,940
1334,500; 5,040;0,000;0,000;0,000;22,200;2,530;1869,600;17,940
1334,750; 5,050;0,000;0,000;0,000;22,600;2,530;1849,200;17,940
1335,000; 5,050;0,000;0,000;0,000;23,000;2,530;1878,000;17,940
1335,250; 5,050;0,000;0,000;0,000;23,100;3,630;1894,800;17,940
1335,500; 5,030;0,000;0,000;0,000;23,000;2,530;1904,400;17,940
1335,750; 5,050;0,000;0,000;0,000;22,800;2,530;1887,600;17,940
1336,000; 5,060;0,000;0,000;0,000;22,400;2,530;1888,800;17,940
1336,250; 5,070;0,000;0,000;0,000;22,000;2,530;1892,400;17,940
1336,500; 5,020;0,000;0,000;0,000;21,400;2,530;1788,000;17,940
1336,750; 5,030;0,000;0,000;0,000;20,900;2,530;1803,600;17,940
1337,000; 5,050;0,000;0,000;0,000;20,700;2,530;1820,400;17,940
1337,250; 5,030;0,000;0,000;0,000;20,900;2,530;1791,600;17,940
1337,500; 5,030;0,000;0,000;0,000;21,000;2,530;1783,200;17,940
1337,750; 5,020;0,000;0,000;0,000;21,100;2,530;1795,200;17,940
1338,000; 5,040;0,000;0,000;0,000;21,200;2,530;1784,400;17,940
1338,250; 5,060;0,000;0,000;0,000;21,100;2,530;1792,800;17,940
1338,500; 5,070;0,000;0,000;0,000;20,900;2,530;1774,800;17,940
1338,750; 5,060;0,000;0,000;0,000;21,100;3,630;1743,600;17,940
1339,000; 5,050;0,000;0,000;0,000;21,500;2,530;1767,600;17,940
1339,250; 5,050;0,000;0,000;0,000;21,900;2,530;1758,000;17,940
1339,500; 5,060;0,000;0,000;0,000;22,500;2,530;1765,200;17,940
1339,750; 5,060;0,000;0,000;0,000;22,800;2,530;1749,600;17,940
1340,000; 5,060;0,000;0,000;0,000;23,000;2,530;1770,000;17,940
1340,250; 5,070;0,000;0,000;0,000;23,100;2,530;1778,400;17,940
1340,500; 5,030;0,000;0,000;0,000;23,200;2,530;1800,000;17,940
1340,750; 5,060;0,000;0,000;0,000;23,400;2,530;1797,600;17,940
1341,000; 5,060;0,000;0,000;0,000;23,500;2,530;1788,000;17,940
1341,250; 5,050;0,000;0,000;0,000;23,600;2,530;1813,200;17,940
1341,500; 5,070;0,000;0,000;0,000;23,900;3,630;1808,400;17,940
1341,750; 5,040;0,000;0,000;0,000;24,300;2,530;1836,000;17,940
1342,000; 5,010;0,000;0,000;0,000;24,600;2,530;1790,400;17,940
1342,250; 4,990;0,000;0,000;0,000;25,200;2,530;1838,400;17,940
1342,500; 4,990;0,000;0,000;0,000;25,800;2,530;1797,600;17,940
1342,750; 5,020;0,000;0,000;0,000;26,300;2,530;1808,400;17,940
1343,000; 5,030;0,000;0,000;0,000;26,900;2,530;1801,200;17,940
1343,250; 5,050;0,000;0,000;0,000;27,800;2,530;1804,800;17,940
1343,500; 5,030;0,000;0,000;0,000;28,500;2,530;1796,400;17,940
1343,750; 5,030;0,000;0,000;0,000;29,200;2,530;1797,600;17,940
1344,000; 5,030;0,000;0,000;0,000;29,800;2,530;1798,800;17,940
1344,250; 5,020;0,000;0,000;0,000;30,300;2,530;1820,400;17,940
1344,500; 5,010;0,000;0,000;0,000;30,400;2,530;1800,000;17,940
1344,750; 5,020;0,000;0,000;0,000;30,600;2,530;1809,600;17,940
1345,000; 5,040;0,000;0,000;0,000;30,900;2,530;1808,400;17,940
1345,250; 5,040;0,000;0,000;0,000;31,500;2,530;1870,800;17,940
1345,500; 5,030;0,000;0,000;0,000;31,900;3,630;1837,200;17,940
1345,750; 5,030;0,000;0,000;0,000;32,200;2,530;1825,200;17,940
1346,000; 5,030;0,000;0,000;0,000;32,300;2,530;1797,600;17,940
1346,250; 5,030;0,000;0,000;0,000;32,600;3,630;1810,800;17,940
1346,500; 5,010;0,000;0,000;0,000;32,200;2,530;1846,800;17,940
1346,750; 5,020;0,000;0,000;0,000;32,000;2,530;1840,800;17,940
1347,000; 5,030;0,000;0,000;0,000;31,800;2,530;1837,200;17,940
1347,250; 5,020;0,000;0,000;0,000;31,600;2,530;1864,800;17,940
1347,500; 5,040;0,000;0,000;0,000;31,100;2,530;1882,800;17,940
1347,750; 5,040;0,000;0,000;0,000;30,800;2,530;1920,000;17,940
1348,000; 5,020;0,000;0,000;0,000;30,300;2,530;1917,600;17,940
1348,250; 5,050;0,000;0,000;0,000;29,900;2,530;1929,600;17,940
1348,500; 5,060;0,000;0,000;0,000;29,500;2,530;1938,000;17,940
1348,750; 5,040;0,000;0,000;0,000;29,200;2,530;1954,800;17,940
1349,000; 5,040;0,000;0,000;0,000;28,900;2,530;1962,000;17,940
