UniLog;Motormessung
Zeit [sec];SpannungEmpf [---];Spannung [---];Strom [---];Drehzahl [---];Höhe [---];Geschwindigkeit [---];ServoImpuls [---];TempIntern [---]
2118.500; 0.000;15.300;0.000;0.000;32.200;4.000;1166.000;19.500
2118.750; 0.000;15.300;0.000;0.000;32.000;4.000;1166.000;19.500
2119.000; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2119.250; 0.000;15.300;0.000;0.000;31.600;4.000;1167.000;19.500
2119.500; 0.000;15.300;0.000;0.000;31.300;4.000;1166.000;19.500
2119.750; 0.000;15.300;0.000;0.000;31.100;4.000;1166.000;19.500
2120.000; 0.000;15.300;0.000;0.000;30.900;4.000;1166.000;19.500
2120.250; 0.000;15.300;0.000;0.000;30.700;4.000;1166.000;19.500
2120.500; 0.000;15.300;0.000;0.000;30.800;4.000;1166.000;19.500
2120.750; 0.000;15.300;0.000;0.000;30.900;4.000;1166.000;19.500
2121.000; 0.000;15.300;0.000;0.000;31.200;4.000;1166.000;19.500
2121.250; 0.000;15.300;0.000;0.000;31.300;4.000;1166.000;19.500
2121.500; 0.000;15.300;0.000;0.000;31.600;4.000;1166.000;19.500
2121.750; 0.000;15.300;0.000;0.000;31.800;4.000;1166.000;19.500
2122.000; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2122.250; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2122.500; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2122.750; 0.000;15.300;0.000;0.000;31.900;4.000;1167.000;19.500
2123.000; 0.000;15.300;0.000;0.000;31.800;4.000;1166.000;19.500
2123.250; 0.000;15.300;0.000;0.000;31.700;4.000;1167.000;19.500
2123.500; 0.000;15.300;0.000;0.000;31.600;4.000;1166.000;19.500
2123.750; 0.000;15.300;0.000;0.000;31.600;4.000;1166.000;19.500
2124.000; 0.000;15.300;0.000;0.000;31.600;4.000;1167.000;19.500
2124.250; 0.000;15.300;0.000;0.000;31.600;4.000;1166.000;19.500
2124.500; 0.000;15.300;0.000;0.000;31.500;4.000;1166.000;19.500
2124.750; 0.000;15.300;0.000;0.000;31.400;4.000;1166.000;19.500
2125.000; 0.000;15.300;0.000;0.000;31.400;4.000;1167.000;19.500
2125.250; 0.000;15.300;0.000;0.000;31.200;4.000;1166.000;19.500
2125.500; 0.000;15.300;0.000;0.000;31.100;4.000;1166.000;19.500
2125.750; 0.000;15.300;0.000;0.000;30.900;4.000;1166.000;19.500
2126.000; 0.000;15.300;0.000;0.000;30.700;4.000;1167.000;19.500
2126.250; 0.000;15.300;0.000;0.000;30.500;4.000;1167.000;19.500
2126.500; 0.000;15.300;0.000;0.000;30.300;4.000;1166.000;19.500
2126.750; 0.000;15.300;0.000;0.000;30.200;4.000;1166.000;19.500
2127.000; 0.000;15.300;0.000;0.000;30.100;4.000;1166.000;19.500
2127.250; 0.000;15.300;0.000;0.000;30.000;4.000;1166.000;19.500
2127.500; 0.000;15.300;0.000;0.000;30.000;4.000;1166.000;19.500
2127.750; 0.000;15.300;0.000;0.000;29.900;4.000;1166.000;19.500
2128.000; 0.000;15.300;0.000;0.000;29.900;4.000;1167.000;19.500
2128.250; 0.000;15.300;0.000;0.000;30.000;4.000;1167.000;19.500
2128.500; 0.000;15.300;0.000;0.000;30.000;4.000;1167.000;19.500
2128.750; 0.000;15.300;0.000;0.000;30.100;4.000;1167.000;19.500
2129.000; 0.000;15.300;0.000;0.000;30.300;4.000;1165.000;19.500
2129.250; 0.000;15.300;0.000;0.000;30.500;4.000;1166.000;19.500
2129.500; 0.000;15.300;0.000;0.000;30.800;4.000;1166.000;19.500
2129.750; 0.000;15.300;0.000;0.000;31.100;4.000;1167.000;19.500
2130.000; 0.000;15.300;0.000;0.000;31.400;4.000;1166.000;19.500
2130.250; 0.000;15.300;0.000;0.000;31.500;4.000;1166.000;19.500
2130.500; 0.000;15.300;0.000;0.000;31.700;4.000;1167.000;19.500
2130.750; 0.000;15.300;0.000;0.000;31.800;4.000;1166.000;19.500
2131.000; 0.000;15.300;0.000;0.000;31.800;4.000;1166.000;19.500
2131.250; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2131.500; 0.000;15.300;0.000;0.000;31.900;4.000;1167.000;19.500
2131.750; 0.000;15.300;0.000;0.000;32.100;4.000;1166.000;19.500
2132.000; 0.000;15.300;0.000;0.000;32.200;4.000;1166.000;19.500
2132.250; 0.000;15.300;0.000;0.000;32.400;4.000;1166.000;19.500
2132.500; 0.000;15.300;0.000;0.000;32.600;4.000;1166.000;19.500
2132.750; 0.000;15.300;0.000;0.000;32.900;4.000;1166.000;19.500
2133.000; 0.000;15.300;0.000;0.000;33.000;4.000;1166.000;19.500
2133.250; 0.000;15.300;0.000;0.000;33.300;4.000;1167.000;19.500
2133.500; 0.000;15.300;0.000;0.000;33.500;4.000;1166.000;19.500
2133.750; 0.000;15.300;0.000;0.000;33.700;4.000;1166.000;19.500
2134.000; 0.000;15.300;0.000;0.000;33.900;4.000;1165.000;19.500
2134.250; 0.000;15.300;0.000;0.000;34.100;4.000;1167.000;19.500
2134.500; 0.000;15.300;0.000;0.000;34.300;4.000;1167.000;19.500
2134.750; 0.000;15.300;0.000;0.000;34.500;4.000;1166.000;19.500
2135.000; 0.000;15.300;0.000;0.000;34.600;4.000;1166.000;19.500
2135.250; 0.000;15.300;0.000;0.000;34.600;4.000;1166.000;19.500
2135.500; 0.000;15.300;0.000;0.000;34.400;4.000;1167.000;19.500
2135.750; 0.000;15.300;0.000;0.000;34.300;4.000;1166.000;19.500
2136.000; 0.000;15.300;0.000;0.000;34.200;4.000;1165.000;19.500
2136.250; 0.000;15.300;0.000;0.000;34.100;4.000;1167.000;19.500
2136.500; 0.000;15.300;0.000;0.000;34.000;4.000;1166.000;19.500
2136.750; 0.000;15.300;0.000;0.000;34.000;4.000;1166.000;19.500
2137.000; 0.000;15.300;0.000;0.000;33.900;4.000;1166.000;19.500
2137.250; 0.000;15.300;0.000;0.000;33.800;4.000;1166.000;19.500
2137.500; 0.000;15.300;0.000;0.000;33.600;4.000;1166.000;19.500
2137.750; 0.000;15.300;0.000;0.000;33.300;4.000;1166.000;19.500
2138.000; 0.000;15.300;0.000;0.000;32.900;4.000;1167.000;19.500
2138.250; 0.000;15.300;0.000;0.000;32.500;4.000;1166.000;19.500
2138.500; 0.000;15.300;0.000;0.000;31.900;4.000;1166.000;19.500
2138.750; 0.000;15.300;0.000;0.000;31.500;4.000;1166.000;19.500
2139.000; 0.000;15.300;0.000;0.000;31.000;4.000;1167.000;19.500
2139.250; 0.000;15.300;0.000;0.000;30.600;4.000;1167.000;19.500
2139.500; 0.000;15.300;0.000;0.000;30.100;4.000;1166.000;19.500
2139.750; 0.000;15.300;0.000;0.000;29.700;4.000;1166.000;19.500
2140.000; 0.000;15.300;0.000;0.000;29.400;4.000;1167.000;19.500
2140.250; 0.000;15.300;0.000;0.000;29.000;4.000;1166.000;19.500
2140.500; 0.000;15.300;0.000;0.000;28.600;4.000;1166.000;19.500
2140.750; 0.000;15.300;0.000;0.000;28.400;4.000;1166.000;19.500
2141.000; 0.000;15.300;0.000;0.000;28.400;4.000;1166.000;19.500
2141.250; 0.000;15.300;0.000;0.000;28.400;4.000;1166.000;19.500
2141.500; 0.000;15.300;0.000;0.000;28.400;4.000;1166.000;19.500
2141.750; 0.000;15.300;0.000;0.000;28.400;4.000;1167.000;19.500
2142.000; 0.000;15.300;0.000;0.000;28.400;4.000;1166.000;19.500
2142.250; 0.000;15.300;0.000;0.000;28.200;4.000;1166.000;19.500
2142.500; 0.000;15.300;0.000;0.000;28.100;4.000;1166.000;19.500
2142.750; 0.000;15.300;0.000;0.000;28.000;4.000;1167.000;19.500
2143.000; 0.000;15.300;0.000;0.000;27.900;4.000;1166.000;19.500
2143.250; 0.000;15.300;0.000;0.000;27.900;4.000;1167.000;19.500
2143.500; 0.000;15.300;0.000;0.000;27.900;4.000;1166.000;19.500
2143.750; 0.000;15.300;0.000;0.000;27.900;4.000;1166.000;19.500
2144.000; 0.000;15.300;0.000;0.000;27.900;4.000;1166.000;19.500
2144.250; 0.000;15.300;0.000;0.000;28.000;4.000;1167.000;19.500
2144.500; 0.000;15.300;0.000;0.000;27.900;4.000;1167.000;19.500
2144.750; 0.000;15.300;0.000;0.000;27.900;4.000;1167.000;19.500
2145.000; 0.000;15.300;0.000;0.000;27.900;4.000;1166.000;19.500
2145.250; 0.000;15.300;0.000;0.000;27.800;4.000;1167.000;19.500
2145.500; 0.000;15.300;0.000;0.000;27.800;4.000;1166.000;19.500
2145.750; 0.000;15.300;0.000;0.000;27.700;4.000;1166.000;19.500
2146.000; 0.000;15.300;0.000;0.000;27.600;4.000;1167.000;19.500
2146.250; 0.000;15.300;0.000;0.000;27.400;4.000;1166.000;19.500
2146.500; 0.000;15.300;0.000;0.000;27.200;4.000;1166.000;19.500
2146.750; 0.000;15.300;0.000;0.000;27.000;4.000;1166.000;19.500
2147.000; 0.000;15.300;0.000;0.000;26.900;4.000;1166.000;19.500
2147.250; 0.000;15.300;0.000;0.000;26.900;4.000;1166.000;19.500
2147.500; 0.000;15.300;0.000;0.000;27.000;4.000;1166.000;19.500
2147.750; 0.000;15.300;0.000;0.000;27.100;4.000;1166.000;19.500
2148.000; 0.000;15.300;0.000;0.000;27.200;4.000;1167.000;19.500
2148.250; 0.000;15.300;0.000;0.000;27.400;4.000;1166.000;19.500
2148.500; 0.000;15.300;0.000;0.000;27.600;4.000;1166.000;19.500
2148.750; 0.000;15.300;0.000;0.000;27.700;4.000;1166.000;19.500
2149.000; 0.000;15.300;0.000;0.000;27.800;4.000;1166.000;19.500
2149.250; 0.000;15.250;0.700;0.000;27.800;3.300;1166.000;19.500
2149.500; 0.000;15.000;3.430;1459.000;27.900;0.000;1166.000;19.500
2149.750; 0.000;13.960;15.350;3047.000;27.800;0.000;1166.000;19.500
2150.000; 0.000;12.770;28.120;4479.000;27.800;0.000;1166.000;19.600
2150.250; 0.000;12.040;35.400;5058.000;27.900;0.000;1166.000;19.500
2150.500; 0.000;12.010;34.940;5191.000;27.900;0.000;1166.000;19.500
2150.750; 0.000;12.000;34.310;5211.000;27.800;0.000;1166.000;19.500
2151.000; 0.000;12.000;33.750;5228.000;27.800;0.000;1166.000;19.500
2151.250; 0.000;12.000;33.310;5241.000;27.800;0.000;1166.000;19.500
2151.500; 0.000;11.990;32.940;5248.000;27.900;0.000;1166.000;19.500
2151.750; 0.000;11.960;32.790;5238.000;28.100;0.000;1166.000;19.500
2152.000; 0.000;11.930;32.720;5227.000;28.500;0.000;1166.000;19.500
2152.250; 0.000;11.910;32.490;5224.000;29.000;0.000;1166.000;19.500
2152.500; 0.000;11.900;32.240;5228.000;29.600;0.000;1166.000;19.500
2152.750; 0.000;11.900;31.920;5237.000;30.300;0.000;1165.000;19.500
2153.000; 0.000;11.890;31.640;5243.000;30.900;0.000;1166.000;19.500
2153.250; 0.000;11.890;31.310;5255.000;31.600;0.000;1165.000;19.500
2153.500; 0.000;11.880;31.080;5258.000;32.500;0.000;1166.000;19.500
2153.750; 0.000;11.880;30.780;5267.000;33.300;0.000;1166.000;19.500
2154.000; 0.000;11.850;30.830;5251.000;34.300;0.000;1166.000;19.500
2154.250; 0.000;11.820;30.840;5235.000;35.400;0.000;1166.000;19.500
2154.500; 0.000;11.790;30.890;5220.000;36.600;0.000;1166.000;19.500
2154.750; 0.000;11.750;31.100;5189.000;38.000;0.000;1166.000;19.500
2155.000; 0.000;11.710;31.210;5167.000;39.400;0.000;1166.000;19.500
2155.250; 0.000;11.680;31.210;5151.000;40.900;0.000;1166.000;19.500
2155.500; 0.000;11.640;31.300;5130.000;42.400;0.000;1166.000;19.500
2155.750; 0.000;11.590;31.500;5101.000;44.000;0.000;1166.000;19.500
2156.000; 0.000;11.550;31.670;5073.000;45.600;0.000;1166.000;19.500
2156.250; 0.000;11.520;31.680;5057.000;47.200;0.000;1166.000;19.500
2156.500; 0.000;11.460;31.920;5022.000;48.800;0.000;1167.000;19.500
2156.750; 0.000;11.430;31.890;5006.000;50.300;0.000;1166.000;19.500
2157.000; 0.000;11.410;31.780;5000.000;51.700;0.000;1166.000;19.500
2157.250; 0.000;11.380;31.800;4984.000;53.100;0.000;1166.000;19.500
2157.500; 0.000;11.350;31.730;4972.000;54.400;0.000;1166.000;19.500
2157.750; 0.000;11.310;31.800;4952.000;55.700;0.000;1166.000;19.500
2158.000; 0.000;11.280;31.720;4938.000;56.900;0.000;1165.000;19.500
2158.250; 0.000;11.250;31.660;4928.000;58.000;0.000;1166.000;19.500
2158.500; 0.000;11.220;31.620;4912.000;59.000;0.000;1166.000;19.500
2158.750; 0.000;11.180;31.470;4895.000;59.900;0.000;1166.000;19.500
2159.000; 0.000;11.150;32.160;4877.000;60.800;0.000;1166.000;19.500
2159.250; 0.000;11.110;31.650;4862.000;61.700;0.000;1166.000;19.500
2159.500; 0.000;11.070;31.350;4848.000;62.600;0.000;1166.000;19.500
2159.750; 0.000;11.060;31.150;4850.000;63.500;0.000;1166.000;19.500
2160.000; 0.000;11.020;31.040;4835.000;64.300;0.000;1166.000;19.500
2160.250; 0.000;10.980;30.900;4820.000;65.100;0.000;1165.000;19.500
2160.500; 0.000;10.940;30.900;4802.000;65.900;0.000;1166.000;19.500
2160.750; 0.000;10.910;30.710;4791.000;66.400;0.000;1167.000;19.500
2161.000; 0.000;10.870;30.600;4778.000;67.000;0.000;1166.000;19.500
2161.250; 0.000;10.840;30.430;4765.000;67.600;0.000;1166.000;19.500
2161.500; 0.000;10.790;30.330;4748.000;68.300;0.000;1166.000;19.500
2161.750; 0.000;10.760;30.120;4737.000;69.000;0.000;1166.000;19.500
2162.000; 0.000;10.720;29.950;4726.000;69.700;0.000;1167.000;19.500
2162.250; 0.000;10.680;29.780;4711.000;70.600;0.000;1166.000;19.500
2162.500; 0.000;10.640;29.620;4698.000;71.400;0.000;1166.000;19.500
2162.750; 0.000;10.600;29.440;4685.000;72.300;0.000;1166.000;19.500
2163.000; 0.000;10.560;29.220;4673.000;73.200;0.000;1166.000;19.500
2163.250; 0.000;10.520;28.980;4661.000;74.000;0.000;1166.000;19.500
2163.500; 0.000;10.470;28.820;4643.000;74.900;0.000;1166.000;19.500
2163.750; 0.000;10.440;28.490;4637.000;75.700;0.000;1167.000;19.500
2164.000; 0.000;10.400;28.150;4632.000;76.400;0.000;1166.000;19.500
2164.250; 0.000;10.360;27.860;4621.000;77.200;0.000;1166.000;19.500
2164.500; 0.000;10.310;27.560;4608.000;77.900;0.000;1167.000;19.500
2164.750; 0.000;10.250;27.310;4585.000;78.700;0.000;1166.000;19.500
2165.000; 0.000;10.160;27.230;4540.000;79.400;0.000;1166.000;19.500
2165.250; 0.000;10.070;27.000;4507.000;80.100;0.000;1167.000;19.500
2165.500; 0.000;9.980;26.490;4482.000;80.700;0.000;1166.000;19.500
2165.750; 0.000;9.880;25.970;4449.000;81.500;0.000;1167.000;19.500
2166.000; 0.000;9.720;25.330;4398.000;82.100;0.000;1167.000;19.500
2166.250; 0.000;9.520;24.350;4329.000;82.800;0.000;1167.000;19.500
2166.500; 0.000;9.280;23.440;4246.000;83.500;0.000;1166.000;19.500
2166.750; 0.000;9.200;23.480;4200.000;84.300;0.000;1166.000;19.500
2167.000; 0.000;9.150;23.610;4175.000;85.100;0.000;1167.000;19.500
2167.250; 0.000;9.110;23.550;4151.000;85.900;0.000;1165.000;19.500
2167.500; 0.000;9.060;23.390;4136.000;86.600;0.000;1166.000;19.500
2167.750; 0.000;9.030;23.220;4121.000;87.300;0.000;1167.000;19.500
2168.000; 0.000;10.530;13.980;3927.000;87.900;0.000;1166.000;19.500
2168.250; 0.000;13.520;0.710;2634.000;88.400;3.300;1166.000;19.500
2168.500; 0.000;13.820;-0.210;2228.000;88.800;5.700;1167.000;19.500
2168.750; 0.000;13.900;-0.380;1884.000;89.000;6.600;1166.000;19.500
2169.000; 0.000;13.940;-0.430;1472.000;89.100;7.000;1166.000;19.500
2169.250; 0.000;13.960;-0.370;1022.000;89.200;6.200;1166.000;19.500
2169.500; 0.000;13.940;0.020;1022.000;89.200;4.000;1166.000;19.500
2169.750; 0.000;13.960;0.000;0.000;89.100;4.000;1166.000;19.500
2170.000; 0.000;13.980;0.000;0.000;89.000;4.000;1166.000;19.500
2170.250; 0.000;14.000;0.000;0.000;88.700;4.000;1166.000;19.500
2170.500; 0.000;14.020;0.000;0.000;88.200;4.000;1166.000;19.500
2170.750; 0.000;14.030;0.000;0.000;87.700;4.000;1166.000;19.500
2171.000; 0.000;14.050;0.000;0.000;87.200;4.000;1166.000;19.500
2171.250; 0.000;14.070;0.000;0.000;86.600;4.000;1166.000;19.500
2171.500; 0.000;14.080;0.000;0.000;86.100;4.000;1166.000;19.500
2171.750; 0.000;14.090;0.000;0.000;85.600;4.000;1166.000;19.500
2172.000; 0.000;14.100;0.000;0.000;85.000;4.000;1167.000;19.500
2172.250; 0.000;14.120;0.000;0.000;84.400;4.000;1166.000;19.500
2172.500; 0.000;14.130;0.000;0.000;83.700;4.000;1166.000;19.500
2172.750; 0.000;14.140;0.000;0.000;82.900;4.000;1167.000;19.500
2173.000; 0.000;14.150;0.000;0.000;82.100;4.000;1166.000;19.500
2173.250; 0.000;14.160;0.000;0.000;81.300;4.000;1166.000;19.500
2173.500; 0.000;14.170;0.000;0.000;80.400;4.000;1167.000;19.500
2173.750; 0.000;14.180;0.000;0.000;79.700;4.000;1166.000;19.500
2174.000; 0.000;14.190;0.000;0.000;79.100;4.000;1166.000;19.500
2174.250; 0.000;14.200;0.000;0.000;78.600;4.000;1166.000;19.500
2174.500; 0.000;14.210;0.000;0.000;78.100;4.000;1166.000;19.500
2174.750; 0.000;14.220;0.000;0.000;77.900;4.000;1165.000;19.500
2175.000; 0.000;14.230;0.000;0.000;77.900;4.000;1166.000;19.500
2175.250; 0.000;14.240;0.000;0.000;78.100;4.000;1166.000;19.500
2175.500; 0.000;14.240;0.000;0.000;78.300;4.000;1167.000;19.500
2175.750; 0.000;14.250;0.000;0.000;78.600;4.000;1166.000;19.500
2176.000; 0.000;14.260;0.000;0.000;78.900;4.000;1167.000;19.500
2176.250; 0.000;14.270;0.000;0.000;79.100;4.000;1167.000;19.500
2176.500; 0.000;14.270;0.000;0.000;79.400;4.000;1166.000;19.500
2176.750; 0.000;14.280;0.000;0.000;79.600;4.000;1166.000;19.500
2177.000; 0.000;14.290;0.000;0.000;79.600;4.000;1166.000;19.500
2177.250; 0.000;14.290;0.000;0.000;79.600;4.000;1166.000;19.500
2177.500; 0.000;14.300;0.000;0.000;79.300;4.000;1166.000;19.500
2177.750; 0.000;14.310;0.000;0.000;78.800;4.000;1166.000;19.500
2178.000; 0.000;14.320;0.000;0.000;78.300;4.000;1166.000;19.500
2178.250; 0.000;14.320;0.000;0.000;77.600;4.000;1167.000;19.500
2178.500; 0.000;14.330;0.000;0.000;76.800;4.000;1166.000;19.500
2178.750; 0.000;14.330;0.000;0.000;75.900;4.000;1166.000;19.500
2179.000; 0.000;14.340;0.000;0.000;75.000;4.000;1167.000;19.500
2179.250; 0.000;14.350;0.000;0.000;73.900;4.000;1166.000;19.500
2179.500; 0.000;14.350;0.000;0.000;72.700;4.000;1166.000;19.500
2179.750; 0.000;14.360;0.000;0.000;71.200;4.000;1167.000;19.500
2180.000; 0.000;14.370;0.000;0.000;69.500;4.000;1165.000;19.500
2180.250; 0.000;14.370;0.000;0.000;67.700;4.000;1167.000;19.500
2180.500; 0.000;14.370;0.000;0.000;65.700;4.000;1166.000;19.500
2180.750; 0.000;14.380;0.000;0.000;63.700;4.000;1167.000;19.500
2181.000; 0.000;14.380;0.000;0.000;61.800;4.000;1167.000;19.500
2181.250; 0.000;14.390;0.000;0.000;59.800;4.000;1166.000;19.500
2181.500; 0.000;14.400;0.000;0.000;57.800;4.000;1167.000;19.500
2181.750; 0.000;14.400;0.000;0.000;55.900;4.000;1165.000;19.500
2182.000; 0.000;14.400;0.000;0.000;54.000;4.000;1166.000;19.500
2182.250; 0.000;14.410;0.000;0.000;51.900;4.000;1167.000;19.500
2182.500; 0.000;14.420;0.000;0.000;49.800;4.000;1166.000;19.500
2182.750; 0.000;14.420;0.000;0.000;47.700;4.000;1166.000;19.500
2183.000; 0.000;14.430;0.000;0.000;45.600;4.000;1166.000;19.500
2183.250; 0.000;14.430;0.000;0.000;43.300;4.000;1166.000;19.500
2183.500; 0.000;14.430;0.000;0.000;41.200;4.000;1166.000;19.500
2183.750; 0.000;14.440;0.000;0.000;39.300;4.000;1166.000;19.500
2184.000; 0.000;14.440;0.000;0.000;37.600;4.000;1166.000;19.500
2184.250; 0.000;14.450;0.000;0.000;36.300;4.000;1166.000;19.500
2184.500; 0.000;14.450;0.000;0.000;35.300;4.000;1166.000;19.500
2184.750; 0.000;14.460;0.000;0.000;35.000;4.000;1166.000;19.500
2185.000; 0.000;14.460;0.000;0.000;35.200;4.000;1167.000;19.500
2185.250; 0.000;14.470;0.000;0.000;35.900;4.000;1166.000;19.500
2185.500; 0.000;14.470;0.000;0.000;37.200;4.000;1166.000;19.500
2185.750; 0.000;14.470;0.000;0.000;38.900;4.000;1166.000;19.500
2186.000; 0.000;14.480;0.000;0.000;40.900;4.000;1167.000;19.500
2186.250; 0.000;14.480;0.000;0.000;43.300;4.000;1166.000;19.500
2186.500; 0.000;14.480;0.000;0.000;45.700;4.000;1166.000;19.500
2186.750; 0.000;14.490;0.000;0.000;48.200;4.000;1166.000;19.500
2187.000; 0.000;14.490;0.000;0.000;50.700;4.000;1165.000;19.500
2187.250; 0.000;14.500;0.000;0.000;53.100;4.000;1166.000;19.500
2187.500; 0.000;14.500;0.000;0.000;55.300;4.000;1166.000;19.500
2187.750; 0.000;14.500;0.000;0.000;57.300;4.000;1166.000;19.500
2188.000; 0.000;14.510;0.000;0.000;59.000;4.000;1166.000;19.500
2188.250; 0.000;14.510;0.000;0.000;60.600;4.000;1166.000;19.500
2188.500; 0.000;14.510;0.000;0.000;61.800;4.000;1167.000;19.500
2188.750; 0.000;14.520;0.000;0.000;62.800;4.000;1167.000;19.500
2189.000; 0.000;14.520;0.000;0.000;63.400;4.000;1166.000;19.500
2189.250; 0.000;14.520;0.000;0.000;63.700;4.000;1165.000;19.500
2189.500; 0.000;14.530;0.000;0.000;63.800;4.000;1167.000;19.500
2189.750; 0.000;14.530;0.000;0.000;63.600;4.000;1166.000;19.500
2190.000; 0.000;14.540;0.000;0.000;63.000;4.000;1167.000;19.500
2190.250; 0.000;14.540;0.000;0.000;62.200;4.000;1166.000;19.500
2190.500; 0.000;14.540;0.000;0.000;61.300;4.000;1167.000;19.500
2190.750; 0.000;14.540;0.000;0.000;60.300;4.000;1166.000;19.500
2191.000; 0.000;14.550;0.000;0.000;59.200;4.000;1166.000;19.500
2191.250; 0.000;14.550;0.000;0.000;58.100;4.000;1166.000;19.500
2191.500; 0.000;14.550;0.000;0.000;57.100;4.000;1166.000;19.500
2191.750; 0.000;14.560;0.000;0.000;56.200;4.000;1166.000;19.500
2192.000; 0.000;14.560;0.000;0.000;55.400;4.000;1166.000;19.500
2192.250; 0.000;14.570;0.000;0.000;54.700;4.000;1166.000;19.500
2192.500; 0.000;14.570;0.000;0.000;54.200;4.000;1166.000;19.500
2192.750; 0.000;14.570;0.000;0.000;53.700;4.000;1167.000;19.500
2193.000; 0.000;14.570;0.000;0.000;53.500;4.000;1166.000;19.500
2193.250; 0.000;14.570;0.000;0.000;53.400;4.000;1167.000;19.500
2193.500; 0.000;14.580;0.000;0.000;53.400;4.000;1166.000;19.500
2193.750; 0.000;14.580;0.000;0.000;53.400;4.000;1167.000;19.500
2194.000; 0.000;14.590;0.000;0.000;53.700;4.000;1165.000;19.500
2194.250; 0.000;14.590;0.000;0.000;54.100;4.000;1166.000;19.500
2194.500; 0.000;14.590;0.000;0.000;54.500;4.000;1166.000;19.500
2194.750; 0.000;14.590;0.000;0.000;55.000;4.000;1166.000;19.500
2195.000; 0.000;14.590;0.000;0.000;55.700;4.000;1166.000;19.500
2195.250; 0.000;14.600;0.000;0.000;56.300;4.000;1166.000;19.500
2195.500; 0.000;14.600;0.000;0.000;57.100;4.000;1166.000;19.500
2195.750; 0.000;14.600;0.000;0.000;57.800;4.000;1166.000;19.500
2196.000; 0.000;14.610;0.000;0.000;58.400;4.000;1166.000;19.500
2196.250; 0.000;14.610;0.000;0.000;58.900;4.000;1166.000;19.500
2196.500; 0.000;14.610;0.000;0.000;59.400;4.000;1166.000;19.500
2196.750; 0.000;14.620;0.000;0.000;59.700;4.000;1166.000;19.500
2197.000; 0.000;14.620;0.000;0.000;59.900;4.000;1166.000;19.500
2197.250; 0.000;14.620;0.000;0.000;60.000;4.000;1166.000;19.500
2197.500; 0.000;14.620;0.000;0.000;59.900;4.000;1166.000;19.500
2197.750; 0.000;14.620;0.000;0.000;59.800;4.000;1166.000;19.500
2198.000; 0.000;14.620;0.000;0.000;59.500;4.000;1166.000;19.500
2198.250; 0.000;14.630;0.000;0.000;59.100;4.000;1167.000;19.500
2198.500; 0.000;14.630;0.000;0.000;58.700;4.000;1166.000;19.500
2198.750; 0.000;14.630;0.000;0.000;58.200;4.000;1167.000;19.500
2199.000; 0.000;14.640;0.000;0.000;57.600;4.000;1166.000;19.500
2199.250; 0.000;14.640;0.000;0.000;56.900;4.000;1166.000;19.500
2199.500; 0.000;14.640;0.000;0.000;56.200;4.000;1167.000;19.500
2199.750; 0.000;14.640;0.000;0.000;55.600;4.000;1166.000;19.500
2200.000; 0.000;14.640;0.000;0.000;54.800;4.000;1167.000;19.500
2200.250; 0.000;14.650;0.000;0.000;54.100;4.000;1166.000;19.500
2200.500; 0.000;14.650;0.000;0.000;53.500;4.000;1167.000;19.500
2200.750; 0.000;14.650;0.000;0.000;52.800;4.000;1166.000;19.500
2201.000; 0.000;14.650;0.000;0.000;52.100;4.000;1166.000;19.500
2201.250; 0.000;14.650;0.000;0.000;51.600;4.000;1166.000;19.500
