;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;7;8;8;8;8;8;8;16;17;18;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
435231;15,5;-11,9;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   54;   0,0; 327;  413; 52;   55;  +0,3;N 46:46.1554;E 13:49.8154;  -1;   0;   0;
436263;15,5;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   54;   0,0; 327;  426; 51;   55;  -0,4;N 46:46.1470;E 13:49.8164;  -1;   0;   0;
437294;15,5;-3,7;-134,8;8,5;-4,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   53;   0,0; 327;  441; 51;   54;  -0,9;N 46:46.1386;E 13:49.8161;  -1;   0;   0;
438331;15,5;20,5;-134,8;-28,0;-14,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   51;  -1,5;   1;  454; 52;   52;  -1,9;N 46:46.1316;E 13:49.8146;  -1;   0;   0;
439370;6,4;0,7;-134,8;6,1;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    36;   50;  -1,4; 327;  469; 54;   50;  -1,5;N 46:46.1234;E 13:49.8126;  -1;   0;   0;
440405;-2,1;-11,5;-134,8;22,9;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    36;   47;  -2,8; 327;  486; 56;   47;  -3,0;N 46:46.1135;E 13:49.8132;  -1;   0;   0;
441440;2,8;-11,8;-134,8;22,6;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   44;  -3,1; 327;  498; 59;   43;  -3,5;N 46:46.1047;E 13:49.8193;  -1;   0;   0;
442474;15,5;-2,7;-134,8;8,3;-4,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   43;  -1,2;   1;  504; 64;   42;  -1,0;N 46:46.0972;E 13:49.8322;  -1;   0;   0;
443512;6,0;-10,0;-134,8;22,5;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   44;   0,0; 327;  507; 68;   44;  +1,4;N 46:46.0928;E 13:49.8465;  -1;   0;   0;
444544;6,0;-14,4;-134,8;25,0;8,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   45;   0,0; 327;  506; 72;   45;  +1,4;N 46:46.0912;E 13:49.8606;  -1;   0;   0;
445574;5,5;-11,2;-134,8;23,7;3,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   46;  +1,4; 327;  500; 75;   46;  +1,5;N 46:46.0928;E 13:49.8772;  -1;   0;   0;
446609;7,3;-8,8;-134,8;22,2;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   48;  +1,9; 327;  487; 77;   49;  +2,2;N 46:46.0991;E 13:49.8960;  -1;   0;   0;
447643;11,2;-2,2;-134,8;6,8;-5,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   51;  +2,3;   1;  474; 77;   52;  +2,7;N 46:46.1071;E 13:49.9093;  -1;   0;   0;
448677;7,6;11,8;-134,8;-6,7;-9,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    36;   52;  +1,7; 327;  461; 77;   53;  +1,7;N 46:46.1150;E 13:49.9199;  -1;   0;   0;
449708;7,9;9,7;-134,8;-8,2;-9,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    36;   53;   0,0; 327;  441; 77;   53;  +0,1;N 46:46.1276;E 13:49.9329;  -1;   0;   0;
450737;5,8;-3,4;-134,8;22,3;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    36;   51;  -1,4; 327;  426; 78;   52;  -1,2;N 46:46.1376;E 13:49.9399;  -1;   0;   0;
451771;6,0;-3,6;-134,8;22,3;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   48;  -3,1; 327;  405; 78;   49;  -3,6;N 46:46.1497;E 13:49.9439;  -1;   0;   0;
452806;11,2;-8,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   43;  -4,7;   1;  380; 82;   43;  -5,3;N 46:46.1631;E 13:49.9408;  -1;   0;   0;
453840;11,2;-17,7;-134,8;25,4;10,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   39;  -3,6; 327;  350; 86;   38;  -4,5;N 46:46.1771;E 13:49.9311;  -1;   0;   0;
454876;15,5;-11,6;-134,8;21,7;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    36;   37;  -1,7; 327;  324; 89;   36;  -1,8;N 46:46.1888;E 13:49.9157;  -1;   0;   0;
455911;15,5;-11,8;-134,8;19,9;-1,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    36;   38;   0,0; 327;  306; 89;   37;  +0,9;N 46:46.1972;E 13:49.8997;  -1;   0;   0;
456946;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   41;  +2,7; 327;  295; 85;   41;  +3,4;N 46:46.2035;E 13:49.8838;  -1;   0;   0;
457980;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   45;  +3,8;   1;  292; 76;   45;  +4,3;N 46:46.2078;E 13:49.8678;  -1;   0;   0;
459015;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   50;  +4,1; 327;  294; 64;   51;  +4,6;N 46:46.2101;E 13:49.8542;  -1;   0;   0;
460049;15,5;-15,3;-134,8;24,3;6,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   52;  +2,2; 327;  299; 55;   53;  +2,7;N 46:46.2107;E 13:49.8445;  -1;   0;   0;
461082;15,5;-15,3;-134,8;24,6;7,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   53;   0,0; 327;  308; 48;   54;  +0,5;N 46:46.2097;E 13:49.8340;  -1;   0;   0;
462115;15,5;-19,5;-134,8;25,7;11,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   51;  -1,6; 327;  317; 46;   52;  -1,7;N 46:46.2075;E 13:49.8258;  -1;   0;   0;
463149;8,0;-37,6;-134,8;34,2;40,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    37;   47;  -3,6;   2;  332; 49;   47;  -4,7;N 46:46.2031;E 13:49.8158;  -1;   0;   0;
464185;7,0;-14,4;-134,8;23,7;2,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    37;   41;  -4,6; 321;  351; 58;   41;  -5,2;N 46:46.1974;E 13:49.8039;  -1;   0;   0;
465220;10,1;-11,9;-134,8;22,5;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   38;  -3,2; 321;  368; 63;   39;  -3,4;N 46:46.1935;E 13:49.7917;  -1;   0;   0;
466254;15,5;-12,1;-134,8;22,3;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    37;   37;   0,0; 321;  387; 67;   37;  -0,8;N 46:46.1917;E 13:49.7748;  -1;   0;   0;
467284;14,0;-15,8;-134,8;24,4;6,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   38;   0,0; 321;  403; 69;   38;  +1,2;N 46:46.1941;E 13:49.7577;  -1;   0;   0;
468314;4,8;-11,9;-134,8;22,3;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   39;   0,0;   1;  413; 69;   39;  +0,5;N 46:46.2001;E 13:49.7424;  -1;   0;   0;
469347;1,0;-17,9;-134,8;24,7;6,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   38;   0,0; 321;  417; 71;   38;  -0,7;N 46:46.2082;E 13:49.7319;  -1;   0;   0;
470379;1,0;-15,0;-134,8;23,2;1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   38;   0,0; 321;  412; 75;   38;  -0,6;N 46:46.2210;E 13:49.7239;  -1;   0;   0;
471409;0,1;-15,9;-134,8;22,9;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   38;   0,0; 321;  398; 80;   38;  +0,5;N 46:46.2341;E 13:49.7237;  -1;   0;   0;
472440;0,3;-17,0;-134,8;23,5;1,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    37;   39;   0,0; 321;  373; 83;   39;  +0,5;N 46:46.2460;E 13:49.7318;  -1;   0;   0;
473470;0,4;-7,0;-134,8;7,7;-5,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   39;   0,0; 321;  340; 81;   39;  +0,1;N 46:46.2549;E 13:49.7476;  -1;   0;   0;
474502;0,9;-3,3;-134,8;2,7;-6,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   37;  -1,6; 321;  315; 74;   38;  -1,4;N 46:46.2584;E 13:49.7616;  -1;   0;   0;
475539;15,5;-11,2;-134,8;20,8;-1,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   33;  -3,2; 321;  293; 64;   33;  -3,9;N 46:46.2561;E 13:49.7793;  -1;   0;   0;
476574;15,5;-11,5;-134,8;21,7;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   31;  -2,6; 321;  282; 64;   30;  -3,1;N 46:46.2495;E 13:49.7935;  -1;   0;   0;
477608;15,5;-11,8;-134,8;22,0;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   30;   0,0;   1;  279; 67;   29;  -1,5;N 46:46.2431;E 13:49.8037;  -1;   0;   0;
478640;15,5;-11,8;-134,8;21,9;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   31;   0,0; 321;  283; 67;   30;  +1,2;N 46:46.2317;E 13:49.8165;  -1;   0;   0;
479674;15,5;-11,8;-134,8;21,9;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   33;  +2,0; 321;  292; 62;   33;  +2,5;N 46:46.2221;E 13:49.8234;  -1;   0;   0;
480708;16,1;-11,9;-134,8;22,2;-1,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   36;  +2,4; 321;  302; 56;   36;  +3,2;N 46:46.2144;E 13:49.8264;  -1;   0;   0;
481742;16,1;-11,8;-134,8;22,0;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;6,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   38;  +2,0; 326;  314; 49;   38;  +2,1;N 46:46.2073;E 13:49.8275;  -1;   0;   0;
482775;16,1;-11,6;-134,8;20,1;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   39;   0,0;   1;  326; 45;   39;  +0,6;N 46:46.2006;E 13:49.8269;  -1;   0;   0;
483806;16,1;-1,3;-134,8;4,9;-4,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   37;  -1,3; 326;  340; 45;   37;  -1,7;N 46:46.1933;E 13:49.8242;  -1;   0;   0;
484863;14,9;3,7;-134,8;-2,8;-6,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    37;   33;  -3,1; 326;  356; 50;   33;  -3,6;N 46:46.1858;E 13:49.8191;  -1;   0;   0;
485898;16,1;-7,1;-134,8;14,7;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    37;   29;  -3,9; 326;  373; 56;   29;  -4,3;N 46:46.1780;E 13:49.8134;  -1;   0;   0;
486930;5,4;-11,8;-134,8;21,3;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    37;   25;  -3,3; 326;  390; 60;   25;  -3,8;N 46:46.1696;E 13:49.8092;  -1;   0;   0;
487966;11,6;-11,9;-134,8;21,3;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   23;  -2,4;   2;  411; 65;   22;  -2,7;N 46:46.1581;E 13:49.8072;  -1;   0;   0;
489000;16,1;-11,8;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    37;   24;   0,0; 326;  426; 64;   23;  +0,4;N 46:46.1480;E 13:49.8101;  -1;   0;   0;
490034;16,1;-10,1;-134,8;18,6;0,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    37;   27;  +2,4; 326;  437; 61;   26;  +2,9;N 46:46.1386;E 13:49.8178;  -1;   0;   0;
491068;16,1;-8,5;-134,8;15,9;-1,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   29;  +2,6; 326;  443; 60;   28;  +2,5;N 46:46.1321;E 13:49.8275;  -1;   0;   0;
492103;11,6;-6,0;-134,8;12,2;-2,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   31;  +2,1; 326;  445; 60;   30;  +2,2;N 46:46.1279;E 13:49.8391;  -1;   0;   0;
493137;6,7;0,7;-134,8;2,1;-5,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   32;   0,0;   2;  444; 62;   31;  +0,4;N 46:46.1255;E 13:49.8535;  -1;   0;   0;
494170;5,4;-8,2;-134,8;16,4;-1,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   31;   0,0; 326;  441; 65;   30;  -0,8;N 46:46.1252;E 13:49.8666;  -1;   0;   0;
495204;-1,3;-3,6;-134,8;17,3;-1,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   29;  -1,7; 326;  434; 71;   28;  -1,8;N 46:46.1278;E 13:49.8853;  -1;   0;   0;
496239;1,0;-5,5;-134,8;17,3;-1,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   26;  -2,8; 326;  422; 77;   25;  -3,1;N 46:46.1337;E 13:49.9010;  -1;   0;   0;
497274;12,5;-18,5;-134,8;24,6;11,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   24;  -1,9; 326;  405; 80;   23;  -1,7;N 46:46.1440;E 13:49.9153;  -1;   0;   0;
498305;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   25;   0,0;   2;  383; 79;   24;  +0,9;N 46:46.1571;E 13:49.9246;  -1;   0;   0;
499337;14,0;-11,5;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   25;   0,0; 326;  367; 79;   25;  +0,9;N 46:46.1660;E 13:49.9281;  -1;   0;   0;
500367;16,1;-17,7;-134,8;24,1;10,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   25;   0,0; 326;  340; 79;   24;  -0,4;N 46:46.1812;E 13:49.9298;  -1;   0;   0;
501398;16,1;-12,5;-134,8;21,4;0,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   23;  -1,0; 326;  319; 80;   23;  -1,0;N 46:46.1925;E 13:49.9281;  -1;   0;   0;
502433;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   22;  -1,0; 326;  290; 82;   21;  -1,7;N 46:46.2074;E 13:49.9225;  -1;   0;   0;
503464;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   22;   0,0; 326;  264; 83;   21;  +0,1;N 46:46.2208;E 13:49.9155;  -1;   0;   0;
504495;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   24;   0,0; 326;  240; 83;   23;  +1,8;N 46:46.2327;E 13:49.9078;  -1;   0;   0;
505527;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   25;  +1,7; 326;  224; 83;   25;  +2,2;N 46:46.2410;E 13:49.9024;  -1;   0;   0;
506561;16,1;-5,5;-134,8;11,3;-2,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   28;  +2,1; 326;  195; 81;   28;  +2,2;N 46:46.2569;E 13:49.8916;  -1;   0;   0;
507597;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   30;  +1,5;   2;  179; 80;   29;  +1,5;N 46:46.2667;E 13:49.8852;  -1;   0;   0;
508629;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   30;   0,0; 326;  160; 77;   30;  +0,6;N 46:46.2785;E 13:49.8776;  -1;   0;   0;
509661;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   31;   0,0; 326;  143; 76;   31;  +0,8;N 46:46.2901;E 13:49.8703;  -1;   0;   0;
510691;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   31;   0,0; 326;  132; 75;   31;  +0,3;N 46:46.2996;E 13:49.8642;  -1;   0;   0;
511722;16,1;-11,8;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   31;   0,0; 326;  122; 76;   31;  -0,1;N 46:46.3110;E 13:49.8566;  -1;   0;   0;
512752;14,0;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   30;  -1,0;   2;  117; 77;   30;  -1,2;N 46:46.3205;E 13:49.8504;  -1;   0;   0;
513787;14,6;-11,8;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   29;  -1,1; 326;  115; 79;   28;  -1,6;N 46:46.3328;E 13:49.8427;  -1;   0;   0;
514819;16,1;-3,6;-134,8;8,0;-3,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   28;   0,0; 326;  118; 81;   27;  -0,3;N 46:46.3455;E 13:49.8352;  -1;   0;   0;
515851;16,1;13,2;-134,8;-17,7;-10,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   29;   0,0; 321;  127; 82;   28;  +0,5;N 46:46.3583;E 13:49.8280;  -1;   0;   0;
516881;8,2;1,5;-134,8;1,5;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   29;   0,0; 321;  139; 82;   29;  +0,9;N 46:46.3687;E 13:49.8218;  -1;   0;   0;
517911;5,4;-7,1;-134,8;18,2;-1,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    38;   30;   0,0;   1;  160; 80;   29;  +0,5;N 46:46.3800;E 13:49.8118;  -1;   0;   0;
518942;-2,4;-16,8;-134,8;25,0;11,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    38;   28;  -1,4; 321;  184; 75;   28;  -1,0;N 46:46.3869;E 13:49.7998;  -1;   0;   0;
519976;-2,1;-9,7;-134,8;21,4;0,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   24;  -3,2; 321;  213; 71;   24;  -4,1;N 46:46.3892;E 13:49.7841;  -1;   0;   0;
521010;0,4;-10,7;-134,8;21,6;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   21;  -3,2; 321;  232; 61;   20;  -3,8;N 46:46.3852;E 13:49.7723;  -1;   0;   0;
522043;16,1;-11,9;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   22;   0,0; 321;  239; 53;   20;  -0,1;N 46:46.3766;E 13:49.7668;  -1;   0;   0;
523075;16,1;-11,9;-134,8;21,3;0,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   25;  +3,1;   1;  241; 51;   25;  +4,4;N 46:46.3663;E 13:49.7652;  -1;   0;   0;
524111;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   29;  +3,5; 321;  236; 50;   29;  +4,1;N 46:46.3571;E 13:49.7681;  -1;   0;   0;
