Date,Time,GSpd(kmh),RSSI(dB),RxBt(V),GPS,GAlt(m),Date,Dist(m),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-08-18,16:43:37.340,158.7,47,5.4,42.736313 11.999638,620.2,2019-08-18 14:43:47,690,-2,-278,-52,352,-15,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:39.340,159.1,44,5.4,42.736801 12.000530,626.9,2019-08-18 14:43:47,730,-2,-122,140,14,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:41.340,160.5,63,5.4,42.737403 12.000986,629.3,2019-08-18 14:43:47,759,-2,-176,-107,14,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:43.340,146.9,64,5.4,42.738126 12.000760,620.4,2019-08-18 14:43:47,757,-2,-94,-240,368,-15,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:45.340,132.7,49,5.4,42.738465 11.999836,608.9,2019-08-18 14:43:47,721,0,-240,-355,14,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:47.340,126.7,54,5.4,42.738556 11.999086,606.1,2019-08-18 14:43:57,697,0,-134,-552,162,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:49.340,110.5,63,5.4,42.738400 11.998373,599.9,2019-08-18 14:43:57,666,-2,-182,-915,16,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:51.340,108.0,68,5.4,42.737963 11.997896,585.0,2019-08-18 14:43:57,628,-2,-180,1262,14,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:53.340,103.9,86,5.4,42.737596 11.997505,578.4,2019-08-18 14:43:57,605,-2,-264,1262,-120,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:55.340,98.3,75,5.4,42.737183 11.997075,570.6,2019-08-18 14:43:57,582,-2,-162,1262,14,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:57.340,87.4,59,5.4,42.736748 11.996741,565.3,2019-08-18 14:44:07,569,-2,8,1262,364,-15,-20,0,1024,1,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:43:59.340,80.0,62,5.4,42.736378 11.996498,564.7,2019-08-18 14:44:07,566,0,-78,1262,-372,-15,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:44:01.340,83.8,59,5.4,42.736056 11.996176,571.5,2019-08-18 14:44:07,573,-2,-76,1262,14,-15,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:44:03.340,92.0,54,5.4,42.735730 11.995785,584.4,2019-08-18 14:44:07,589,0,-78,1262,76,-15,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,16:44:05.340,117.0,62,5.4,42.735371 11.995253,593.6,2019-08-18 14:44:07,607,0,-351,-67,109,-16,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:07.340,122.0,62,5.4,42.734978 11.994641,611.4,2019-08-18 14:44:17,641,-1,-57,-65,139,-16,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:09.340,138.0,62,5.4,42.734445 11.994496,627.3,2019-08-18 14:44:17,676,-1,-28,-65,527,-16,-20,0,1024,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:11.340,163.0,65,5.4,42.733858 11.995200,633.0,2019-08-18 14:44:17,698,1,59,-65,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:13.340,177.5,62,5.4,42.734103 11.996235,629.6,2019-08-18 14:44:17,682,0,-118,-67,-1,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:15.340,188.3,51,5.4,42.734865 11.996923,612.6,2019-08-18 14:44:17,642,0,-2,-67,-60,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:17.340,182.6,50,5.4,42.735651 11.997633,609.6,2019-08-18 14:44:27,631,1,-79,-67,-6,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:19.340,174.2,49,5.4,42.736308 11.998470,611.8,2019-08-18 14:44:27,645,-2,-233,-67,375,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:21.340,168.2,54,5.4,42.736796 11.999340,618.8,2019-08-18 14:44:27,678,-1,-255,-67,105,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:23.340,167.9,52,5.4,42.737570 11.999941,623.2,2019-08-18 14:44:27,714,0,-175,-1024,433,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:25.340,151.1,61,5.4,42.738343 11.999960,619.3,2019-08-18 14:44:27,731,2,-115,-1024,238,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:27.340,120.5,51,5.4,42.738788 11.999330,611.0,2019-08-18 14:44:37,718,2,-138,-665,190,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:29.340,103.3,58,5.4,42.738740 11.998605,599.7,2019-08-18 14:44:37,685,2,-151,-663,1,-15,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:31.340,89.4,57,5.4,42.738380 11.998135,589.3,2019-08-18 14:44:37,651,4,-604,-666,238,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:33.340,80.4,60,5.4,42.738025 11.997840,584.3,2019-08-18 14:44:37,628,0,-190,-666,49,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:35.340,65.7,74,5.4,42.737723 11.997591,583.5,2019-08-18 14:44:37,614,1,-481,-666,-124,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:37.340,64.0,58,5.4,42.737451 11.997371,576.3,2019-08-18 14:44:47,597,0,-418,-1024,457,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:39.340,59.6,66,5.4,42.737221 11.997143,574.0,2019-08-18 14:44:47,588,2,-676,-1024,349,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:41.340,62.9,85,5.4,42.736933 11.996921,566.9,2019-08-18 14:44:47,573,127,-566,-1024,267,-15,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:43.340,62.4,73,5.4,42.736671 11.996680,563.7,2019-08-18 14:44:47,566,23,-1,-1024,-1,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:45.340,56.4,77,5.4,42.736418 11.996476,562.4,2019-08-18 14:44:47,563,1024,0,-603,-4,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:47.340,43.7,63,5.4,42.736243 11.996293,561.8,2019-08-18 14:44:57,562,939,0,-41,-4,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:49.340,29.0,69,5.4,42.736073 11.996140,561.8,2019-08-18 14:44:57,562,863,0,200,-4,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:51.340,9.1,66,5.4,42.736011 11.996060,561.7,2019-08-18 14:44:57,563,860,0,459,-4,-16,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:53.340,0.0,67,5.4,42.736016 11.996051,561.6,2019-08-18 14:44:57,563,1,0,-1024,-4,-15,-20,0,1024,0,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:55.340,0.1,75,5.4,42.736016 11.996051,561.5,2019-08-18 14:44:57,563,-1,0,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:57.340,4.3,81,5.4,42.736026 11.996046,561.4,2019-08-18 14:45:08,563,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:44:59.340,14.9,89,5.4,42.736080 11.996060,561.5,2019-08-18 14:45:08,562,-30,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:01.340,15.4,97,5.4,42.736141 11.996098,561.6,2019-08-18 14:45:08,562,-690,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:03.340,14.7,91,5.4,42.736208 11.996141,561.6,2019-08-18 14:45:08,561,783,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:05.340,13.8,100,5.4,42.736273 11.996183,561.6,2019-08-18 14:45:08,561,-52,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:07.340,12.6,89,5.4,42.736335 11.996208,561.6,2019-08-18 14:45:17,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:09.340,10.0,91,5.4,42.736368 11.996151,561.6,2019-08-18 14:45:17,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:11.340,8.7,95,5.4,42.736403 11.996110,561.6,2019-08-18 14:45:17,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:13.340,0.0,95,5.4,42.736415 11.996091,561.5,2019-08-18 14:45:17,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:15.340,0.0,96,5.4,42.736415 11.996091,561.5,2019-08-18 14:45:17,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:17.340,0.0,93,5.4,42.736416 11.996091,561.5,2019-08-18 14:45:27,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:19.340,0.0,100,5.4,42.736418 11.996093,561.6,2019-08-18 14:45:27,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:21.340,0.0,97,5.4,42.736418 11.996093,561.7,2019-08-18 14:45:27,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:23.340,0.0,98,5.4,42.736418 11.996093,561.8,2019-08-18 14:45:27,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:25.340,0.0,100,5.4,42.736420 11.996093,561.8,2019-08-18 14:45:27,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:27.340,0.0,84,5.4,42.736420 11.996093,561.8,2019-08-18 14:45:38,561,-4,0,-644,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:29.340,0.0,92,5.4,42.736420 11.996093,561.9,2019-08-18 14:45:38,561,-2,0,-529,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:31.340,0.0,99,5.4,42.736420 11.996093,561.9,2019-08-18 14:45:38,561,-2,0,-159,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:33.340,0.0,90,5.4,42.736420 11.996093,561.9,2019-08-18 14:45:38,561,287,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:35.340,0.1,102,5.4,42.736420 11.996093,561.9,2019-08-18 14:45:38,561,-591,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:37.340,0.0,82,5.4,42.736421 11.996093,561.9,2019-08-18 14:45:48,561,0,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:45:39.340,6.5,93,5.4,42.736431 11.996080,562.0,2019-08-18 14:45:48,562,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,1,-1,-1,0x0000000000000001,7.9
2019-08-18,16:58:41.730,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:43.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:45.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:47.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1024,-4,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:49.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:51.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-915,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:58:53.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-915,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:58:55.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:58:57.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-915,14,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:58:59.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:01.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:03.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1005,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:05.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:07.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:09.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:11.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-967,12,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:13.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:15.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:17.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:19.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:21.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1020,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:23.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1020,14,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:25.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,1262,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:27.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,1042,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:29.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:31.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1020,14,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:33.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:35.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1024,-4,-15,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:37.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:39.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-2,26,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:41.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:43.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:45.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:47.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:49.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,-533,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:51.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-2,26,-1027,14,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:53.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:55.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,16:59:57.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,16:59:59.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,26,-1027,14,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:01.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,8,-1027,14,-15,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:03.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:05.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,-2,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:07.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,-2,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:09.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:11.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:13.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,14,-15,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:15.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:17.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:19.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:21.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,906,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:23.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,14,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:25.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-4,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:27.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:29.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:31.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:33.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:35.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1024,-4,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:37.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,8.0
2019-08-18,17:00:39.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,-6,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,17:00:41.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,-6,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,17:00:43.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,0,0,-1027,-6,-16,-20,0,1024,1,-1,-1,-1,-1,1,-1,-1,1,0x0000000000000001,7.9
2019-08-18,17:00:45.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,17:00:47.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-15,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
2019-08-18,17:00:49.720,0.0,0,0.0,,0.0,   0-00-00 00:00:00,561,-1,0,-1024,-5,-16,-20,0,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000001,7.9
